Week ending,Group,DHB of service,Dose number,# doses administered
2021-09-19,Group 3,Waikato,2,1101
2021-09-19,Group 3,Wairarapa,1,50
2021-09-19,Group 3,Wairarapa,2,85
2021-09-19,Group 3,West Coast,1,24
2021-09-19,Group 3,West Coast,2,76
2021-09-19,Group 3,Whanganui,1,46
2021-09-19,Group 3,Whanganui,2,86
2021-09-19,Group 4,Auckland Metro,1,32926
2021-09-19,Group 4,Auckland Metro,2,10681
2021-09-19,Group 4,Bay of Plenty,1,4339
2021-09-19,Group 4,Bay of Plenty,2,857
2021-09-19,Group 4,Canterbury,1,8162
2021-09-19,Group 4,Canterbury,2,2701
2021-09-19,Group 4,Capital & Coast and Hutt Valley,1,6342
2021-09-19,Group 4,Capital & Coast and Hutt Valley,2,2254
2021-09-19,Group 4,Hawke's Bay,1,1075
2021-09-19,Group 4,Hawke's Bay,2,968
2021-09-19,Group 4,Lakes,1,800
2021-09-19,Group 4,Lakes,2,356
2021-09-19,Group 4,MidCentral,1,1408
2021-09-19,Group 4,MidCentral,2,582
2021-09-19,Group 4,Nelson Marlborough,1,598
2021-09-19,Group 4,Nelson Marlborough,2,1042
2021-09-19,Group 4,Northland,1,1751
2021-09-19,Group 4,Northland,2,849
2021-09-19,Group 4,Other Sites,1,85
2021-09-19,Group 4,Other Sites,2,129
2021-09-19,Group 4,South Canterbury,1,672
2021-09-19,Group 4,South Canterbury,2,316
2021-09-19,Group 4,Southern,1,3014
2021-09-19,Group 4,Southern,2,2440
2021-09-19,Group 4,Tairawhiti,1,259
2021-09-19,Group 4,Tairawhiti,2,155
2021-09-19,Group 4,Taranaki,1,1401
2021-09-19,Group 4,Taranaki,2,312
2021-09-19,Group 4,Waikato,1,3053
2021-09-19,Group 4,Waikato,2,2596
2021-09-19,Group 4,Wairarapa,1,627
2021-09-19,Group 4,Wairarapa,2,213
2021-09-19,Group 4,West Coast,1,264
2021-09-19,Group 4,West Coast,2,91
2021-09-19,Group 4,Whanganui,1,368
2021-09-19,Group 4,Whanganui,2,204
