Week ending,Group,DHB of service,Dose number,# doses administered
18/07/2021,Group 3,Wairarapa,1,840
18/07/2021,Group 3,Wairarapa,2,372
18/07/2021,Group 3,West Coast,1,335
18/07/2021,Group 3,West Coast,2,422
18/07/2021,Group 3,Whanganui,1,667
18/07/2021,Group 3,Whanganui,2,185
18/07/2021,Group 4,Auckland Metro,1,12783
18/07/2021,Group 4,Auckland Metro,2,5537
18/07/2021,Group 4,Bay of Plenty,1,277
18/07/2021,Group 4,Bay of Plenty,2,80
18/07/2021,Group 4,Canterbury,1,866
18/07/2021,Group 4,Canterbury,2,246
18/07/2021,Group 4,Capital & Coast and Hutt Valley,1,384
18/07/2021,Group 4,Capital & Coast and Hutt Valley,2,286
18/07/2021,Group 4,Hawke's Bay,1,377
18/07/2021,Group 4,Hawke's Bay,2,365
18/07/2021,Group 4,Lakes,1,816
18/07/2021,Group 4,Lakes,2,59
18/07/2021,Group 4,MidCentral,1,561
18/07/2021,Group 4,MidCentral,2,270
18/07/2021,Group 4,Nelson Marlborough,1,252
18/07/2021,Group 4,Nelson Marlborough,2,8
18/07/2021,Group 4,Northland,1,1140
18/07/2021,Group 4,Northland,2,546
18/07/2021,Group 4,Other Sites,1,27
18/07/2021,Group 4,Other Sites,2,286
18/07/2021,Group 4,South Canterbury,1,207
18/07/2021,Group 4,South Canterbury,2,39
18/07/2021,Group 4,Southern,1,384
18/07/2021,Group 4,Southern,2,41
18/07/2021,Group 4,Tairawhiti,1,51
18/07/2021,Group 4,Tairawhiti,2,25
18/07/2021,Group 4,Taranaki,1,223
18/07/2021,Group 4,Taranaki,2,95
18/07/2021,Group 4,Waikato,1,737
18/07/2021,Group 4,Waikato,2,156
18/07/2021,Group 4,Wairarapa,1,308
18/07/2021,Group 4,Wairarapa,2,42
18/07/2021,Group 4,West Coast,1,435
18/07/2021,Group 4,West Coast,2,24
18/07/2021,Group 4,Whanganui,1,309
18/07/2021,Group 4,Whanganui,2,8
25/07/2021,Group 1,Auckland Metro,1,251
25/07/2021,Group 1,Auckland Metro,2,314
25/07/2021,Group 1,Bay of Plenty,1,50
25/07/2021,Group 1,Bay of Plenty,2,30
25/07/2021,Group 1,Canterbury,1,153
25/07/2021,Group 1,Canterbury,2,180
25/07/2021,Group 1,Capital & Coast and Hutt Valley,1,78
25/07/2021,Group 1,Capital & Coast and Hutt Valley,2,79
25/07/2021,Group 1,Hawke's Bay,1,5
25/07/2021,Group 1,Hawke's Bay,2,14
25/07/2021,Group 1,Lakes,1,5
25/07/2021,Group 1,Lakes,2,13
25/07/2021,Group 1,MidCentral,1,10
25/07/2021,Group 1,MidCentral,2,10
25/07/2021,Group 1,Nelson Marlborough,1,46
25/07/2021,Group 1,Nelson Marlborough,2,19
25/07/2021,Group 1,Northland,1,15
25/07/2021,Group 1,South Canterbury,1,11
25/07/2021,Group 1,Southern,1,75
25/07/2021,Group 1,Southern,2,81
25/07/2021,Group 1,Taranaki,1,22
25/07/2021,Group 1,Taranaki,2,6
25/07/2021,Group 1,Waikato,1,11
25/07/2021,Group 1,Waikato,2,27
25/07/2021,Group 2,Auckland Metro,1,9484
25/07/2021,Group 2,Auckland Metro,2,12555
25/07/2021,Group 2,Bay of Plenty,1,414
25/07/2021,Group 2,Bay of Plenty,2,564
25/07/2021,Group 2,Canterbury,1,846
25/07/2021,Group 2,Canterbury,2,2760
25/07/2021,Group 2,Capital & Coast and Hutt Valley,1,533
25/07/2021,Group 2,Capital & Coast and Hutt Valley,2,555
25/07/2021,Group 2,Hawke's Bay,1,171
25/07/2021,Group 2,Hawke's Bay,2,393
25/07/2021,Group 2,Lakes,1,224
25/07/2021,Group 2,Lakes,2,209
25/07/2021,Group 2,MidCentral,1,494
25/07/2021,Group 2,MidCentral,2,626
25/07/2021,Group 2,Nelson Marlborough,1,340
25/07/2021,Group 2,Nelson Marlborough,2,334
25/07/2021,Group 2,Northland,1,434
25/07/2021,Group 2,Northland,2,710
25/07/2021,Group 2,Other Sites,1,177
25/07/2021,Group 2,Other Sites,2,730
25/07/2021,Group 2,South Canterbury,1,40
25/07/2021,Group 2,South Canterbury,2,40
25/07/2021,Group 2,Southern,1,538
25/07/2021,Group 2,Southern,2,1680
25/07/2021,Group 2,Tairawhiti,1,19
25/07/2021,Group 2,Tairawhiti,2,266
25/07/2021,Group 2,Taranaki,1,216
25/07/2021,Group 2,Taranaki,2,333
25/07/2021,Group 2,Waikato,1,1670
25/07/2021,Group 2,Waikato,2,2326
25/07/2021,Group 2,Wairarapa,1,31
25/07/2021,Group 2,Wairarapa,2,123
25/07/2021,Group 2,West Coast,1,13
25/07/2021,Group 2,West Coast,2,50
25/07/2021,Group 2,Whanganui,1,27
25/07/2021,Group 2,Whanganui,2,43
25/07/2021,Group 3,Auckland Metro,1,12670
25/07/2021,Group 3,Auckland Metro,2,8935
25/07/2021,Group 3,Bay of Plenty,1,3221
25/07/2021,Group 3,Bay of Plenty,2,2879
25/07/2021,Group 3,Canterbury,1,10203
25/07/2021,Group 3,Canterbury,2,2747
25/07/2021,Group 3,Capital & Coast and Hutt Valley,1,8734
25/07/2021,Group 3,Capital & Coast and Hutt Valley,2,2392
25/07/2021,Group 3,Hawke's Bay,1,2758
25/07/2021,Group 3,Hawke's Bay,2,1488
25/07/2021,Group 3,Lakes,1,1206
25/07/2021,Group 3,Lakes,2,985
25/07/2021,Group 3,MidCentral,1,3082
25/07/2021,Group 3,MidCentral,2,3477
25/07/2021,Group 3,Nelson Marlborough,1,3609
25/07/2021,Group 3,Nelson Marlborough,2,2353
25/07/2021,Group 3,Northland,1,1329
25/07/2021,Group 3,Northland,2,1086
25/07/2021,Group 3,Other Sites,1,21
25/07/2021,Group 3,Other Sites,2,106
25/07/2021,Group 3,South Canterbury,1,1025
25/07/2021,Group 3,South Canterbury,2,277
25/07/2021,Group 3,Southern,1,5309
25/07/2021,Group 3,Southern,2,3337
25/07/2021,Group 3,Tairawhiti,1,569
25/07/2021,Group 3,Tairawhiti,2,550
25/07/2021,Group 3,Taranaki,1,2860
25/07/2021,Group 3,Taranaki,2,924
25/07/2021,Group 3,Waikato,1,6255
25/07/2021,Group 3,Waikato,2,2179
25/07/2021,Group 3,Wairarapa,1,751
25/07/2021,Group 3,Wairarapa,2,1041
25/07/2021,Group 3,West Coast,1,224
25/07/2021,Group 3,West Coast,2,456
25/07/2021,Group 3,Whanganui,1,1385
25/07/2021,Group 3,Whanganui,2,287
25/07/2021,Group 4,Auckland Metro,1,19154
25/07/2021,Group 4,Auckland Metro,2,6211
25/07/2021,Group 4,Bay of Plenty,1,754
25/07/2021,Group 4,Bay of Plenty,2,109
25/07/2021,Group 4,Canterbury,1,2464
25/07/2021,Group 4,Canterbury,2,588
25/07/2021,Group 4,Capital & Coast and Hutt Valley,1,1610
25/07/2021,Group 4,Capital & Coast and Hutt Valley,2,419
25/07/2021,Group 4,Hawke's Bay,1,833
25/07/2021,Group 4,Hawke's Bay,2,546
25/07/2021,Group 4,Lakes,1,2110
25/07/2021,Group 4,Lakes,2,471
25/07/2021,Group 4,MidCentral,1,884
25/07/2021,Group 4,MidCentral,2,367
25/07/2021,Group 4,Nelson Marlborough,1,846
25/07/2021,Group 4,Nelson Marlborough,2,15
25/07/2021,Group 4,Northland,1,1446
25/07/2021,Group 4,Northland,2,382
25/07/2021,Group 4,Other Sites,1,113
25/07/2021,Group 4,Other Sites,2,317
25/07/2021,Group 4,South Canterbury,1,455
25/07/2021,Group 4,South Canterbury,2,11
25/07/2021,Group 4,Southern,1,1523
25/07/2021,Group 4,Southern,2,129
25/07/2021,Group 4,Tairawhiti,1,258
25/07/2021,Group 4,Tairawhiti,2,49
25/07/2021,Group 4,Taranaki,1,412
25/07/2021,Group 4,Taranaki,2,60
25/07/2021,Group 4,Waikato,1,2922
25/07/2021,Group 4,Waikato,2,242
25/07/2021,Group 4,Wairarapa,1,524
25/07/2021,Group 4,Wairarapa,2,91
25/07/2021,Group 4,West Coast,1,129
25/07/2021,Group 4,West Coast,2,74
25/07/2021,Group 4,Whanganui,1,402
25/07/2021,Group 4,Whanganui,2,9
01/08/2021,Group 1,Auckland Metro,1,308
01/08/2021,Group 1,Auckland Metro,2,311
01/08/2021,Group 1,Bay of Plenty,1,47
01/08/2021,Group 1,Bay of Plenty,2,18
01/08/2021,Group 1,Canterbury,1,153
01/08/2021,Group 1,Canterbury,2,172
01/08/2021,Group 1,Capital & Coast and Hutt Valley,1,87
01/08/2021,Group 1,Capital & Coast and Hutt Valley,2,94
01/08/2021,Group 1,Hawke's Bay,1,15
01/08/2021,Group 1,Hawke's Bay,2,7
01/08/2021,Group 1,Lakes,1,6
01/08/2021,Group 1,Lakes,2,15
01/08/2021,Group 1,Nelson Marlborough,1,33
01/08/2021,Group 1,Nelson Marlborough,2,9
01/08/2021,Group 1,Other Sites,1,17
01/08/2021,Group 1,Other Sites,2,36
01/08/2021,Group 1,South Canterbury,1,12
01/08/2021,Group 1,South Canterbury,2,6
01/08/2021,Group 1,Southern,1,193
01/08/2021,Group 1,Southern,2,43
01/08/2021,Group 1,Tairawhiti,1,5
01/08/2021,Group 1,Taranaki,1,7
01/08/2021,Group 1,Taranaki,2,9
01/08/2021,Group 1,Waikato,1,7
01/08/2021,Group 1,Waikato,2,32
01/08/2021,Group 2,Auckland Metro,1,10573
01/08/2021,Group 2,Auckland Metro,2,10614
01/08/2021,Group 2,Bay of Plenty,1,380
01/08/2021,Group 2,Bay of Plenty,2,448
01/08/2021,Group 2,Canterbury,1,525
01/08/2021,Group 2,Canterbury,2,1480
01/08/2021,Group 2,Capital & Coast and Hutt Valley,1,550
01/08/2021,Group 2,Capital & Coast and Hutt Valley,2,487
01/08/2021,Group 2,Hawke's Bay,1,216
01/08/2021,Group 2,Hawke's Bay,2,354
01/08/2021,Group 2,Lakes,1,28
01/08/2021,Group 2,Lakes,2,145
01/08/2021,Group 2,MidCentral,1,406
01/08/2021,Group 2,MidCentral,2,472
01/08/2021,Group 2,Nelson Marlborough,1,336
01/08/2021,Group 2,Nelson Marlborough,2,259
01/08/2021,Group 2,Northland,1,322
01/08/2021,Group 2,Northland,2,661
01/08/2021,Group 2,Other Sites,1,438
01/08/2021,Group 2,Other Sites,2,808
01/08/2021,Group 2,South Canterbury,1,119
01/08/2021,Group 2,South Canterbury,2,44
01/08/2021,Group 2,Southern,1,734
01/08/2021,Group 2,Southern,2,1030
01/08/2021,Group 2,Tairawhiti,1,104
01/08/2021,Group 2,Tairawhiti,2,38
01/08/2021,Group 2,Taranaki,1,155
01/08/2021,Group 2,Taranaki,2,227
01/08/2021,Group 2,Waikato,1,1726
01/08/2021,Group 2,Waikato,2,1608
01/08/2021,Group 2,Wairarapa,1,31
01/08/2021,Group 2,Wairarapa,2,134
01/08/2021,Group 2,West Coast,1,6
01/08/2021,Group 2,West Coast,2,99
01/08/2021,Group 2,Whanganui,1,28
01/08/2021,Group 2,Whanganui,2,111
01/08/2021,Group 3,Auckland Metro,1,11878
01/08/2021,Group 3,Auckland Metro,2,9991
01/08/2021,Group 3,Bay of Plenty,1,3834
01/08/2021,Group 3,Bay of Plenty,2,2414
01/08/2021,Group 3,Canterbury,1,12781
01/08/2021,Group 3,Canterbury,2,4282
01/08/2021,Group 3,Capital & Coast and Hutt Valley,1,14914
01/08/2021,Group 3,Capital & Coast and Hutt Valley,2,3134
01/08/2021,Group 3,Hawke's Bay,1,6487
01/08/2021,Group 3,Hawke's Bay,2,990
01/08/2021,Group 3,Lakes,1,946
01/08/2021,Group 3,Lakes,2,1029
01/08/2021,Group 3,MidCentral,1,3633
01/08/2021,Group 3,MidCentral,2,3115
01/08/2021,Group 3,Nelson Marlborough,1,4558
01/08/2021,Group 3,Nelson Marlborough,2,2241
01/08/2021,Group 3,Northland,1,1749
01/08/2021,Group 3,Northland,2,2059
01/08/2021,Group 3,Other Sites,1,30
01/08/2021,Group 3,Other Sites,2,34
01/08/2021,Group 3,South Canterbury,1,1880
01/08/2021,Group 3,South Canterbury,2,312
01/08/2021,Group 3,Southern,1,9636
01/08/2021,Group 3,Southern,2,1781
01/08/2021,Group 3,Tairawhiti,1,602
01/08/2021,Group 3,Tairawhiti,2,399
01/08/2021,Group 3,Taranaki,1,2701
01/08/2021,Group 3,Taranaki,2,828
01/08/2021,Group 3,Waikato,1,9114
01/08/2021,Group 3,Waikato,2,2143
01/08/2021,Group 3,Wairarapa,1,962
01/08/2021,Group 3,Wairarapa,2,1360
01/08/2021,Group 3,West Coast,1,224
01/08/2021,Group 3,West Coast,2,426
01/08/2021,Group 3,Whanganui,1,1802
01/08/2021,Group 3,Whanganui,2,1024
01/08/2021,Group 4,Auckland Metro,1,40506
01/08/2021,Group 4,Auckland Metro,2,7202
01/08/2021,Group 4,Bay of Plenty,1,2322
01/08/2021,Group 4,Bay of Plenty,2,147
01/08/2021,Group 4,Canterbury,1,4078
01/08/2021,Group 4,Canterbury,2,665
01/08/2021,Group 4,Capital & Coast and Hutt Valley,1,4073
01/08/2021,Group 4,Capital & Coast and Hutt Valley,2,491
01/08/2021,Group 4,Hawke's Bay,1,2534
01/08/2021,Group 4,Hawke's Bay,2,776
01/08/2021,Group 4,Lakes,1,2070
01/08/2021,Group 4,Lakes,2,589
01/08/2021,Group 4,MidCentral,1,1303
01/08/2021,Group 4,MidCentral,2,331
01/08/2021,Group 4,Nelson Marlborough,1,2726
01/08/2021,Group 4,Nelson Marlborough,2,116
01/08/2021,Group 4,Northland,1,2317
01/08/2021,Group 4,Northland,2,675
01/08/2021,Group 4,Other Sites,1,124
01/08/2021,Group 4,Other Sites,2,220
01/08/2021,Group 4,South Canterbury,1,1379
01/08/2021,Group 4,South Canterbury,2,18
01/08/2021,Group 4,Southern,1,5079
01/08/2021,Group 4,Southern,2,295
01/08/2021,Group 4,Tairawhiti,1,974
01/08/2021,Group 4,Tairawhiti,2,8
01/08/2021,Group 4,Taranaki,1,790
01/08/2021,Group 4,Taranaki,2,107
01/08/2021,Group 4,Waikato,1,7171
01/08/2021,Group 4,Waikato,2,269
01/08/2021,Group 4,Wairarapa,1,818
01/08/2021,Group 4,Wairarapa,2,243
01/08/2021,Group 4,West Coast,1,172
01/08/2021,Group 4,West Coast,2,161
01/08/2021,Group 4,Whanganui,1,936
01/08/2021,Group 4,Whanganui,2,52
08/08/2021,Group 1,Auckland Metro,1,287
08/08/2021,Group 1,Auckland Metro,2,307
08/08/2021,Group 1,Bay of Plenty,1,58
08/08/2021,Group 1,Bay of Plenty,2,18
08/08/2021,Group 1,Canterbury,1,150
08/08/2021,Group 1,Canterbury,2,165
08/08/2021,Group 1,Capital & Coast and Hutt Valley,1,231
08/08/2021,Group 1,Capital & Coast and Hutt Valley,2,64
08/08/2021,Group 1,Hawke's Bay,1,5
08/08/2021,Group 1,Hawke's Bay,2,7
08/08/2021,Group 1,Lakes,1,6
08/08/2021,Group 1,Lakes,2,9
08/08/2021,Group 1,MidCentral,1,6
08/08/2021,Group 1,Nelson Marlborough,1,28
08/08/2021,Group 1,Nelson Marlborough,2,9
08/08/2021,Group 1,Northland,1,11
08/08/2021,Group 1,Northland,2,7
08/08/2021,Group 1,Other Sites,2,6
08/08/2021,Group 1,South Canterbury,1,12
08/08/2021,Group 1,South Canterbury,2,6
08/08/2021,Group 1,Southern,1,138
08/08/2021,Group 1,Southern,2,26
08/08/2021,Group 1,Tairawhiti,1,8
08/08/2021,Group 1,Taranaki,1,13
08/08/2021,Group 1,Waikato,1,12
08/08/2021,Group 1,Waikato,2,10
08/08/2021,Group 2,Auckland Metro,1,9557
08/08/2021,Group 2,Auckland Metro,2,8718
08/08/2021,Group 2,Bay of Plenty,1,460
08/08/2021,Group 2,Bay of Plenty,2,448
08/08/2021,Group 2,Canterbury,1,645
08/08/2021,Group 2,Canterbury,2,1056
08/08/2021,Group 2,Capital & Coast and Hutt Valley,1,905
08/08/2021,Group 2,Capital & Coast and Hutt Valley,2,391
08/08/2021,Group 2,Hawke's Bay,1,50
08/08/2021,Group 2,Hawke's Bay,2,144
08/08/2021,Group 2,Lakes,1,23
08/08/2021,Group 2,Lakes,2,167
08/08/2021,Group 2,MidCentral,1,426
08/08/2021,Group 2,MidCentral,2,349
08/08/2021,Group 2,Nelson Marlborough,1,344
08/08/2021,Group 2,Nelson Marlborough,2,170
08/08/2021,Group 2,Northland,1,365
08/08/2021,Group 2,Northland,2,668
08/08/2021,Group 2,Other Sites,1,1185
08/08/2021,Group 2,Other Sites,2,692
08/08/2021,Group 2,South Canterbury,1,73
08/08/2021,Group 2,South Canterbury,2,43
08/08/2021,Group 2,Southern,1,858
08/08/2021,Group 2,Southern,2,1218
08/08/2021,Group 2,Tairawhiti,1,634
08/08/2021,Group 2,Tairawhiti,2,51
08/08/2021,Group 2,Taranaki,1,108
08/08/2021,Group 2,Taranaki,2,141
08/08/2021,Group 2,Waikato,1,1069
08/08/2021,Group 2,Waikato,2,1467
08/08/2021,Group 2,Wairarapa,1,23
08/08/2021,Group 2,Wairarapa,2,57
08/08/2021,Group 2,West Coast,1,10
08/08/2021,Group 2,West Coast,2,83
08/08/2021,Group 2,Whanganui,1,70
08/08/2021,Group 2,Whanganui,2,62
08/08/2021,Group 3,Auckland Metro,1,10582
08/08/2021,Group 3,Auckland Metro,2,10601
08/08/2021,Group 3,Bay of Plenty,1,4542
08/08/2021,Group 3,Bay of Plenty,2,1866
08/08/2021,Group 3,Canterbury,1,13333
08/08/2021,Group 3,Canterbury,2,4515
08/08/2021,Group 3,Capital & Coast and Hutt Valley,1,14552
08/08/2021,Group 3,Capital & Coast and Hutt Valley,2,2954
08/08/2021,Group 3,Hawke's Bay,1,3493
08/08/2021,Group 3,Hawke's Bay,2,1196
08/08/2021,Group 3,Lakes,1,477
08/08/2021,Group 3,Lakes,2,1779
08/08/2021,Group 3,MidCentral,1,2547
08/08/2021,Group 3,MidCentral,2,2851
08/08/2021,Group 3,Nelson Marlborough,1,2661
08/08/2021,Group 3,Nelson Marlborough,2,1704
08/08/2021,Group 3,Northland,1,1388
08/08/2021,Group 3,Northland,2,2035
08/08/2021,Group 3,Other Sites,1,13
08/08/2021,Group 3,Other Sites,2,29
08/08/2021,Group 3,South Canterbury,1,708
08/08/2021,Group 3,South Canterbury,2,1302
08/08/2021,Group 3,Southern,1,9050
08/08/2021,Group 3,Southern,2,1744
08/08/2021,Group 3,Tairawhiti,1,530
08/08/2021,Group 3,Tairawhiti,2,522
08/08/2021,Group 3,Taranaki,1,2928
08/08/2021,Group 3,Taranaki,2,940
08/08/2021,Group 3,Waikato,1,5994
08/08/2021,Group 3,Waikato,2,3630
08/08/2021,Group 3,Wairarapa,1,744
08/08/2021,Group 3,Wairarapa,2,874
08/08/2021,Group 3,West Coast,1,190
08/08/2021,Group 3,West Coast,2,536
08/08/2021,Group 3,Whanganui,1,1114
08/08/2021,Group 3,Whanganui,2,616
08/08/2021,Group 4,Auckland Metro,1,32498
08/08/2021,Group 4,Auckland Metro,2,10131
08/08/2021,Group 4,Bay of Plenty,1,2389
08/08/2021,Group 4,Bay of Plenty,2,207
08/08/2021,Group 4,Canterbury,1,8036
08/08/2021,Group 4,Canterbury,2,640
08/08/2021,Group 4,Capital & Coast and Hutt Valley,1,9205
08/08/2021,Group 4,Capital & Coast and Hutt Valley,2,394
08/08/2021,Group 4,Hawke's Bay,1,3870
08/08/2021,Group 4,Hawke's Bay,2,380
08/08/2021,Group 4,Lakes,1,1857
08/08/2021,Group 4,Lakes,2,755
08/08/2021,Group 4,MidCentral,1,2882
08/08/2021,Group 4,MidCentral,2,527
08/08/2021,Group 4,Nelson Marlborough,1,4981
08/08/2021,Group 4,Nelson Marlborough,2,190
08/08/2021,Group 4,Northland,1,3201
08/08/2021,Group 4,Northland,2,1038
08/08/2021,Group 4,Other Sites,1,59
08/08/2021,Group 4,Other Sites,2,40
08/08/2021,Group 4,South Canterbury,1,1042
08/08/2021,Group 4,South Canterbury,2,183
08/08/2021,Group 4,Southern,1,11248
08/08/2021,Group 4,Southern,2,444
08/08/2021,Group 4,Tairawhiti,1,1305
08/08/2021,Group 4,Tairawhiti,2,70
08/08/2021,Group 4,Taranaki,1,3262
08/08/2021,Group 4,Taranaki,2,177
08/08/2021,Group 4,Waikato,1,10383
08/08/2021,Group 4,Waikato,2,587
08/08/2021,Group 4,Wairarapa,1,923
08/08/2021,Group 4,Wairarapa,2,232
08/08/2021,Group 4,West Coast,1,708
08/08/2021,Group 4,West Coast,2,399
08/08/2021,Group 4,Whanganui,1,1248
08/08/2021,Group 4,Whanganui,2,335
15/08/2021,Group 1,Auckland Metro,1,284
15/08/2021,Group 1,Auckland Metro,2,271
15/08/2021,Group 1,Bay of Plenty,1,84
15/08/2021,Group 1,Bay of Plenty,2,39
15/08/2021,Group 1,Canterbury,1,185
15/08/2021,Group 1,Canterbury,2,174
15/08/2021,Group 1,Capital & Coast and Hutt Valley,1,163
15/08/2021,Group 1,Capital & Coast and Hutt Valley,2,82
15/08/2021,Group 1,Hawke's Bay,1,22
15/08/2021,Group 1,Hawke's Bay,2,11
15/08/2021,Group 1,Lakes,2,7
15/08/2021,Group 1,MidCentral,2,7
15/08/2021,Group 1,Nelson Marlborough,1,35
15/08/2021,Group 1,Nelson Marlborough,2,34
15/08/2021,Group 1,Northland,1,20
15/08/2021,Group 1,Northland,2,10
15/08/2021,Group 1,Other Sites,1,9
15/08/2021,Group 1,Other Sites,2,7
15/08/2021,Group 1,South Canterbury,1,13
15/08/2021,Group 1,South Canterbury,2,9
15/08/2021,Group 1,Southern,1,62
15/08/2021,Group 1,Southern,2,71
15/08/2021,Group 1,Tairawhiti,1,17
15/08/2021,Group 1,Taranaki,1,7
15/08/2021,Group 1,Taranaki,2,14
15/08/2021,Group 1,Waikato,1,10
15/08/2021,Group 1,Waikato,2,12
15/08/2021,Group 2,Auckland Metro,1,8586
15/08/2021,Group 2,Auckland Metro,2,8238
15/08/2021,Group 2,Bay of Plenty,1,580
15/08/2021,Group 2,Bay of Plenty,2,938
15/08/2021,Group 2,Canterbury,1,616
15/08/2021,Group 2,Canterbury,2,967
15/08/2021,Group 2,Capital & Coast and Hutt Valley,1,736
15/08/2021,Group 2,Capital & Coast and Hutt Valley,2,501
15/08/2021,Group 2,Hawke's Bay,1,287
15/08/2021,Group 2,Hawke's Bay,2,201
15/08/2021,Group 2,Lakes,1,19
15/08/2021,Group 2,Lakes,2,202
15/08/2021,Group 2,MidCentral,1,414
15/08/2021,Group 2,MidCentral,2,342
15/08/2021,Group 2,Nelson Marlborough,1,249
15/08/2021,Group 2,Nelson Marlborough,2,232
15/08/2021,Group 2,Northland,1,142
15/08/2021,Group 2,Northland,2,431
15/08/2021,Group 2,Other Sites,1,1930
15/08/2021,Group 2,Other Sites,2,1011
15/08/2021,Group 2,South Canterbury,1,63
15/08/2021,Group 2,South Canterbury,2,37
15/08/2021,Group 2,Southern,1,476
15/08/2021,Group 2,Southern,2,497
15/08/2021,Group 2,Tairawhiti,1,157
15/08/2021,Group 2,Tairawhiti,2,68
15/08/2021,Group 2,Taranaki,1,134
15/08/2021,Group 2,Taranaki,2,193
15/08/2021,Group 2,Waikato,1,1245
15/08/2021,Group 2,Waikato,2,1559
15/08/2021,Group 2,Wairarapa,1,52
15/08/2021,Group 2,Wairarapa,2,29
15/08/2021,Group 2,West Coast,2,24
15/08/2021,Group 2,Whanganui,1,38
15/08/2021,Group 2,Whanganui,2,30
15/08/2021,Group 3,Auckland Metro,1,8951
15/08/2021,Group 3,Auckland Metro,2,9845
15/08/2021,Group 3,Bay of Plenty,1,3285
15/08/2021,Group 3,Bay of Plenty,2,2841
15/08/2021,Group 3,Canterbury,1,9815
15/08/2021,Group 3,Canterbury,2,7911
15/08/2021,Group 3,Capital & Coast and Hutt Valley,1,11903
15/08/2021,Group 3,Capital & Coast and Hutt Valley,2,6339
15/08/2021,Group 3,Hawke's Bay,1,2818
15/08/2021,Group 3,Hawke's Bay,2,2103
15/08/2021,Group 3,Lakes,1,313
15/08/2021,Group 3,Lakes,2,1229
15/08/2021,Group 3,MidCentral,1,1778
15/08/2021,Group 3,MidCentral,2,2746
15/08/2021,Group 3,Nelson Marlborough,1,924
15/08/2021,Group 3,Nelson Marlborough,2,3243
15/08/2021,Group 3,Northland,1,1487
15/08/2021,Group 3,Northland,2,1749
15/08/2021,Group 3,Other Sites,1,13
15/08/2021,Group 3,Other Sites,2,323
15/08/2021,Group 3,South Canterbury,1,388
15/08/2021,Group 3,South Canterbury,2,945
15/08/2021,Group 3,Southern,1,5432
15/08/2021,Group 3,Southern,2,3981
15/08/2021,Group 3,Tairawhiti,1,362
15/08/2021,Group 3,Tairawhiti,2,507
15/08/2021,Group 3,Taranaki,1,915
15/08/2021,Group 3,Taranaki,2,2341
15/08/2021,Group 3,Waikato,1,5833
15/08/2021,Group 3,Waikato,2,4964
15/08/2021,Group 3,Wairarapa,1,565
15/08/2021,Group 3,Wairarapa,2,734
15/08/2021,Group 3,West Coast,1,157
15/08/2021,Group 3,West Coast,2,326
15/08/2021,Group 3,Whanganui,1,1000
15/08/2021,Group 3,Whanganui,2,1383
15/08/2021,Group 4,Auckland Metro,1,45609
15/08/2021,Group 4,Auckland Metro,2,14258
15/08/2021,Group 4,Bay of Plenty,1,4910
15/08/2021,Group 4,Bay of Plenty,2,640
15/08/2021,Group 4,Canterbury,1,11313
15/08/2021,Group 4,Canterbury,2,1693
15/08/2021,Group 4,Capital & Coast and Hutt Valley,1,12984
15/08/2021,Group 4,Capital & Coast and Hutt Valley,2,1103
15/08/2021,Group 4,Hawke's Bay,1,4090
15/08/2021,Group 4,Hawke's Bay,2,707
15/08/2021,Group 4,Lakes,1,1810
15/08/2021,Group 4,Lakes,2,1717
15/08/2021,Group 4,MidCentral,1,3226
15/08/2021,Group 4,MidCentral,2,615
15/08/2021,Group 4,Nelson Marlborough,1,5527
15/08/2021,Group 4,Nelson Marlborough,2,645
15/08/2021,Group 4,Northland,1,3745
15/08/2021,Group 4,Northland,2,1288
15/08/2021,Group 4,Other Sites,1,956
15/08/2021,Group 4,Other Sites,2,37
15/08/2021,Group 4,South Canterbury,1,1635
15/08/2021,Group 4,South Canterbury,2,379
15/08/2021,Group 4,Southern,1,14465
15/08/2021,Group 4,Southern,2,890
15/08/2021,Group 4,Tairawhiti,1,1421
15/08/2021,Group 4,Tairawhiti,2,134
15/08/2021,Group 4,Taranaki,1,1412
15/08/2021,Group 4,Taranaki,2,362
15/08/2021,Group 4,Waikato,1,12718
15/08/2021,Group 4,Waikato,2,1957
15/08/2021,Group 4,Wairarapa,1,1608
15/08/2021,Group 4,Wairarapa,2,454
15/08/2021,Group 4,West Coast,1,1087
15/08/2021,Group 4,West Coast,2,182
15/08/2021,Group 4,Whanganui,1,1413
15/08/2021,Group 4,Whanganui,2,366
22/08/2021,Group 1,Auckland Metro,1,209
22/08/2021,Group 1,Auckland Metro,2,170
22/08/2021,Group 1,Bay of Plenty,1,142
22/08/2021,Group 1,Bay of Plenty,2,54
22/08/2021,Group 1,Canterbury,1,297
22/08/2021,Group 1,Canterbury,2,130
22/08/2021,Group 1,Capital & Coast and Hutt Valley,1,104
22/08/2021,Group 1,Capital & Coast and Hutt Valley,2,54
22/08/2021,Group 1,Hawke's Bay,1,13
22/08/2021,Group 1,Hawke's Bay,2,11
22/08/2021,Group 1,MidCentral,1,9
22/08/2021,Group 1,Nelson Marlborough,1,13
22/08/2021,Group 1,Nelson Marlborough,2,24
22/08/2021,Group 1,Northland,1,13
22/08/2021,Group 1,Northland,2,6
22/08/2021,Group 1,Other Sites,1,9
22/08/2021,Group 1,Other Sites,2,19
22/08/2021,Group 1,South Canterbury,1,13
22/08/2021,Group 1,South Canterbury,2,7
22/08/2021,Group 1,Southern,1,57
