Week ending,Group,DHB of service,Dose number,# doses administered
2021-09-19,Group 3,Capital & Coast and Hutt Valley,2,7062
2021-09-19,Group 3,Hawke's Bay,1,478
2021-09-19,Group 3,Hawke's Bay,2,1694
2021-09-19,Group 3,Lakes,1,217
2021-09-19,Group 3,Lakes,2,294
2021-09-19,Group 3,MidCentral,1,306
2021-09-19,Group 3,MidCentral,2,755
2021-09-19,Group 3,Nelson Marlborough,1,138
2021-09-19,Group 3,Nelson Marlborough,2,696
2021-09-19,Group 3,Northland,1,548
2021-09-19,Group 3,Northland,2,900
2021-09-19,Group 3,Other Sites,1,6
2021-09-19,Group 3,Other Sites,2,26
2021-09-19,Group 3,South Canterbury,1,78
2021-09-19,Group 3,South Canterbury,2,204
2021-09-19,Group 3,Southern,1,609
2021-09-19,Group 3,Southern,2,2621
2021-09-19,Group 3,Tairawhiti,1,50
2021-09-19,Group 3,Tairawhiti,2,110
2021-09-19,Group 3,Taranaki,1,616
2021-09-19,Group 3,Taranaki,2,838
2021-09-19,Group 3,Waikato,1,1010
2021-09-19,Group 3,Waikato,2,3564
2021-09-19,Group 3,Wairarapa,1,95
2021-09-19,Group 3,Wairarapa,2,292
2021-09-19,Group 3,West Coast,1,109
2021-09-19,Group 3,West Coast,2,263
2021-09-19,Group 3,Whanganui,1,169
2021-09-19,Group 3,Whanganui,2,410
2021-09-19,Group 4,Auckland Metro,1,96559
2021-09-19,Group 4,Auckland Metro,2,44564
2021-09-19,Group 4,Bay of Plenty,1,12951
2021-09-19,Group 4,Bay of Plenty,2,2807
2021-09-19,Group 4,Canterbury,1,28298
2021-09-19,Group 4,Canterbury,2,9414
2021-09-19,Group 4,Capital & Coast and Hutt Valley,1,19851
2021-09-19,Group 4,Capital & Coast and Hutt Valley,2,9541
2021-09-19,Group 4,Hawke's Bay,1,4012
2021-09-19,Group 4,Hawke's Bay,2,2960
2021-09-19,Group 4,Lakes,1,4037
2021-09-19,Group 4,Lakes,2,1917
2021-09-19,Group 4,MidCentral,1,5116
2021-09-19,Group 4,MidCentral,2,1973
2021-09-19,Group 4,Nelson Marlborough,1,1590
2021-09-19,Group 4,Nelson Marlborough,2,3359
2021-09-19,Group 4,Northland,1,4967
2021-09-19,Group 4,Northland,2,2277
2021-09-19,Group 4,Other Sites,1,302
2021-09-19,Group 4,Other Sites,2,694
2021-09-19,Group 4,South Canterbury,1,2352
2021-09-19,Group 4,South Canterbury,2,1139
2021-09-19,Group 4,Southern,1,8728
2021-09-19,Group 4,Southern,2,8668
2021-09-19,Group 4,Tairawhiti,1,603
2021-09-19,Group 4,Tairawhiti,2,453
2021-09-19,Group 4,Taranaki,1,4984
2021-09-19,Group 4,Taranaki,2,1310
2021-09-19,Group 4,Waikato,1,10391
2021-09-19,Group 4,Waikato,2,9667
2021-09-19,Group 4,Wairarapa,1,1511
2021-09-19,Group 4,Wairarapa,2,706
2021-09-19,Group 4,West Coast,1,848
2021-09-19,Group 4,West Coast,2,382
2021-09-19,Group 4,Whanganui,1,1269
2021-09-19,Group 4,Whanganui,2,1283
2021-09-26,Group 1,Auckland Metro,1,118
2021-09-26,Group 1,Auckland Metro,2,234
2021-09-26,Group 1,Bay of Plenty,1,56
2021-09-26,Group 1,Bay of Plenty,2,234
2021-09-26,Group 1,Canterbury,1,47
2021-09-26,Group 1,Canterbury,2,148
2021-09-26,Group 1,Capital & Coast and Hutt Valley,1,12
2021-09-26,Group 1,Capital & Coast and Hutt Valley,2,82
2021-09-26,Group 1,Hawke's Bay,2,10
2021-09-26,Group 1,Nelson Marlborough,1,7
2021-09-26,Group 1,Nelson Marlborough,2,5
2021-09-26,Group 1,Northland,1,6
2021-09-26,Group 1,Northland,2,11
2021-09-26,Group 1,Other Sites,2,12
2021-09-26,Group 1,South Canterbury,1,5
2021-09-26,Group 1,South Canterbury,2,9
2021-09-26,Group 1,Southern,1,9
2021-09-26,Group 1,Southern,2,58
2021-09-26,Group 1,Taranaki,1,6
2021-09-26,Group 1,Taranaki,2,16
2021-09-26,Group 1,Waikato,1,6
2021-09-26,Group 1,Waikato,2,16
2021-09-26,Group 2,Auckland Metro,1,2568
2021-09-26,Group 2,Auckland Metro,2,6954
2021-09-26,Group 2,Bay of Plenty,1,68
2021-09-26,Group 2,Bay of Plenty,2,500
2021-09-26,Group 2,Canterbury,1,777
2021-09-26,Group 2,Canterbury,2,1639
2021-09-26,Group 2,Capital & Coast and Hutt Valley,1,243
2021-09-26,Group 2,Capital & Coast and Hutt Valley,2,1129
2021-09-26,Group 2,Hawke's Bay,1,18
2021-09-26,Group 2,Hawke's Bay,2,248
2021-09-26,Group 2,Lakes,1,24
2021-09-26,Group 2,Lakes,2,77
2021-09-26,Group 2,MidCentral,1,14
2021-09-26,Group 2,MidCentral,2,281
2021-09-26,Group 2,Nelson Marlborough,1,31
2021-09-26,Group 2,Nelson Marlborough,2,495
2021-09-26,Group 2,Northland,1,22
2021-09-26,Group 2,Northland,2,269
2021-09-26,Group 2,Other Sites,1,477
2021-09-26,Group 2,Other Sites,2,1867
2021-09-26,Group 2,South Canterbury,1,5
2021-09-26,Group 2,South Canterbury,2,59
2021-09-26,Group 2,Southern,1,83
2021-09-26,Group 2,Southern,2,667
2021-09-26,Group 2,Tairawhiti,1,19
2021-09-26,Group 2,Tairawhiti,2,102
2021-09-26,Group 2,Taranaki,1,24
2021-09-26,Group 2,Taranaki,2,210
2021-09-26,Group 2,Waikato,1,82
2021-09-26,Group 2,Waikato,2,1019
2021-09-26,Group 2,Wairarapa,2,39
2021-09-26,Group 2,West Coast,2,24
2021-09-26,Group 2,Whanganui,1,6
2021-09-26,Group 2,Whanganui,2,147
2021-09-26,Group 3,Auckland Metro,1,3017
2021-09-26,Group 3,Auckland Metro,2,8718
2021-09-26,Group 3,Bay of Plenty,1,837
2021-09-26,Group 3,Bay of Plenty,2,1771
2021-09-26,Group 3,Canterbury,1,1815
2021-09-26,Group 3,Canterbury,2,6679
2021-09-26,Group 3,Capital & Coast and Hutt Valley,1,860
2021-09-26,Group 3,Capital & Coast and Hutt Valley,2,5732
2021-09-26,Group 3,Hawke's Bay,1,356
2021-09-26,Group 3,Hawke's Bay,2,1538
2021-09-26,Group 3,Lakes,1,248
2021-09-26,Group 3,Lakes,2,294
2021-09-26,Group 3,MidCentral,1,213
2021-09-26,Group 3,MidCentral,2,727
2021-09-26,Group 3,Nelson Marlborough,1,176
2021-09-26,Group 3,Nelson Marlborough,2,707
2021-09-26,Group 3,Northland,1,455
2021-09-26,Group 3,Northland,2,1005
2021-09-26,Group 3,Other Sites,2,37
2021-09-26,Group 3,South Canterbury,1,91
2021-09-26,Group 3,South Canterbury,2,193
2021-09-26,Group 3,Southern,1,418
2021-09-26,Group 3,Southern,2,2075
2021-09-26,Group 3,Tairawhiti,1,36
2021-09-26,Group 3,Tairawhiti,2,124
2021-09-26,Group 3,Taranaki,1,378
2021-09-26,Group 3,Taranaki,2,1391
2021-09-26,Group 3,Waikato,1,946
2021-09-26,Group 3,Waikato,2,3540
2021-09-26,Group 3,Wairarapa,1,66
2021-09-26,Group 3,Wairarapa,2,299
2021-09-26,Group 3,West Coast,1,105
2021-09-26,Group 3,West Coast,2,234
2021-09-26,Group 3,Whanganui,1,153
2021-09-26,Group 3,Whanganui,2,468
2021-09-26,Group 4,Auckland Metro,1,49716
2021-09-26,Group 4,Auckland Metro,2,56201
2021-09-26,Group 4,Bay of Plenty,1,9467
2021-09-26,Group 4,Bay of Plenty,2,4304
2021-09-26,Group 4,Canterbury,1,22993
2021-09-26,Group 4,Canterbury,2,12524
2021-09-26,Group 4,Capital & Coast and Hutt Valley,1,13080
2021-09-26,Group 4,Capital & Coast and Hutt Valley,2,13951
2021-09-26,Group 4,Hawke's Bay,1,2089
2021-09-26,Group 4,Hawke's Bay,2,4027
2021-09-26,Group 4,Lakes,1,3597
2021-09-26,Group 4,Lakes,2,2077
2021-09-26,Group 4,MidCentral,1,3206
2021-09-26,Group 4,MidCentral,2,2528
2021-09-26,Group 4,Nelson Marlborough,1,1471
2021-09-26,Group 4,Nelson Marlborough,2,4284
2021-09-26,Group 4,Northland,1,3025
2021-09-26,Group 4,Northland,2,3141
2021-09-26,Group 4,Other Sites,1,174
2021-09-26,Group 4,Other Sites,2,1504
2021-09-26,Group 4,South Canterbury,1,979
2021-09-26,Group 4,South Canterbury,2,1372
2021-09-26,Group 4,Southern,1,5199
2021-09-26,Group 4,Southern,2,10122
2021-09-26,Group 4,Tairawhiti,1,435
2021-09-26,Group 4,Tairawhiti,2,693
2021-09-26,Group 4,Taranaki,1,3216
2021-09-26,Group 4,Taranaki,2,2252
2021-09-26,Group 4,Waikato,1,8988
2021-09-26,Group 4,Waikato,2,12565
2021-09-26,Group 4,Wairarapa,1,725
2021-09-26,Group 4,Wairarapa,2,856
2021-09-26,Group 4,West Coast,1,784
2021-09-26,Group 4,West Coast,2,563
2021-09-26,Group 4,Whanganui,1,1041
2021-09-26,Group 4,Whanganui,2,1643
2021-10-03,Group 1,Auckland Metro,1,37
2021-10-03,Group 1,Auckland Metro,2,93
2021-10-03,Group 1,Bay of Plenty,1,18
2021-10-03,Group 1,Bay of Plenty,2,11
2021-10-03,Group 1,Canterbury,1,11
2021-10-03,Group 1,Canterbury,2,40
2021-10-03,Group 1,Capital & Coast and Hutt Valley,1,5
2021-10-03,Group 1,Capital & Coast and Hutt Valley,2,22
2021-10-03,Group 1,Nelson Marlborough,2,6
2021-10-03,Group 1,Southern,2,17
2021-10-03,Group 2,Auckland Metro,1,415
2021-10-03,Group 2,Auckland Metro,2,2014
2021-10-03,Group 2,Bay of Plenty,1,15
2021-10-03,Group 2,Bay of Plenty,2,185
2021-10-03,Group 2,Canterbury,1,159
2021-10-03,Group 2,Canterbury,2,491
2021-10-03,Group 2,Capital & Coast and Hutt Valley,1,48
2021-10-03,Group 2,Capital & Coast and Hutt Valley,2,412
2021-10-03,Group 2,Hawke's Bay,2,63
2021-10-03,Group 2,Lakes,2,20
2021-10-03,Group 2,MidCentral,2,84
2021-10-03,Group 2,Nelson Marlborough,1,5
2021-10-03,Group 2,Nelson Marlborough,2,127
2021-10-03,Group 2,Northland,2,97
2021-10-03,Group 2,Other Sites,1,45
2021-10-03,Group 2,Other Sites,2,250
2021-10-03,Group 2,South Canterbury,2,56
2021-10-03,Group 2,Southern,1,15
2021-10-03,Group 2,Southern,2,206
2021-10-03,Group 2,Tairawhiti,1,8
2021-10-03,Group 2,Tairawhiti,2,27
2021-10-03,Group 2,Taranaki,2,61
2021-10-03,Group 2,Waikato,1,18
2021-10-03,Group 2,Waikato,2,240
2021-10-03,Group 2,Wairarapa,2,7
2021-10-03,Group 2,Whanganui,2,24
2021-10-03,Group 3,Auckland Metro,1,655
2021-10-03,Group 3,Auckland Metro,2,2582
2021-10-03,Group 3,Bay of Plenty,1,198
2021-10-03,Group 3,Bay of Plenty,2,572
2021-10-03,Group 3,Canterbury,1,341
2021-10-03,Group 3,Canterbury,2,1950
2021-10-03,Group 3,Capital & Coast and Hutt Valley,1,160
2021-10-03,Group 3,Capital & Coast and Hutt Valley,2,1572
2021-10-03,Group 3,Hawke's Bay,1,50
2021-10-03,Group 3,Hawke's Bay,2,617
2021-10-03,Group 3,Lakes,1,53
2021-10-03,Group 3,Lakes,2,75
2021-10-03,Group 3,MidCentral,1,72
2021-10-03,Group 3,MidCentral,2,393
2021-10-03,Group 3,Nelson Marlborough,1,33
2021-10-03,Group 3,Nelson Marlborough,2,170
2021-10-03,Group 3,Northland,1,116
2021-10-03,Group 3,Northland,2,503
2021-10-03,Group 3,Other Sites,2,5
2021-10-03,Group 3,South Canterbury,1,11
2021-10-03,Group 3,South Canterbury,2,36
2021-10-03,Group 3,Southern,1,111
2021-10-03,Group 3,Southern,2,640
2021-10-03,Group 3,Tairawhiti,1,12
2021-10-03,Group 3,Tairawhiti,2,75
2021-10-03,Group 3,Taranaki,1,100
2021-10-03,Group 3,Taranaki,2,376
2021-10-03,Group 3,Waikato,1,155
2021-10-03,Group 3,Waikato,2,1021
2021-10-03,Group 3,Wairarapa,1,12
2021-10-03,Group 3,Wairarapa,2,99
2021-10-03,Group 3,West Coast,2,13
2021-10-03,Group 3,Whanganui,1,36
2021-10-03,Group 3,Whanganui,2,107
2021-10-03,Group 4,Auckland Metro,1,7193
2021-10-03,Group 4,Auckland Metro,2,16233
2021-10-03,Group 4,Bay of Plenty,1,1737
2021-10-03,Group 4,Bay of Plenty,2,1504
2021-10-03,Group 4,Canterbury,1,5330
2021-10-03,Group 4,Canterbury,2,4400
2021-10-03,Group 4,Capital & Coast and Hutt Valley,1,2230
2021-10-03,Group 4,Capital & Coast and Hutt Valley,2,4804
2021-10-03,Group 4,Hawke's Bay,1,298
2021-10-03,Group 4,Hawke's Bay,2,1588
2021-10-03,Group 4,Lakes,1,614
2021-10-03,Group 4,Lakes,2,709
2021-10-03,Group 4,MidCentral,1,702
2021-10-03,Group 4,MidCentral,2,1219
2021-10-03,Group 4,Nelson Marlborough,1,309
2021-10-03,Group 4,Nelson Marlborough,2,1447
2021-10-03,Group 4,Northland,1,621
2021-10-03,Group 4,Northland,2,1500
2021-10-03,Group 4,Other Sites,1,23
2021-10-03,Group 4,Other Sites,2,393
2021-10-03,Group 4,South Canterbury,1,113
2021-10-03,Group 4,South Canterbury,2,360
2021-10-03,Group 4,Southern,1,1226
2021-10-03,Group 4,Southern,2,3865
2021-10-03,Group 4,Tairawhiti,1,123
2021-10-03,Group 4,Tairawhiti,2,350
2021-10-03,Group 4,Taranaki,1,845
2021-10-03,Group 4,Taranaki,2,809
2021-10-03,Group 4,Waikato,1,1518
2021-10-03,Group 4,Waikato,2,3660
2021-10-03,Group 4,Wairarapa,1,146
2021-10-03,Group 4,Wairarapa,2,538
2021-10-03,Group 4,West Coast,1,25
2021-10-03,Group 4,West Coast,2,43
2021-10-03,Group 4,Whanganui,1,226
2021-10-03,Group 4,Whanganui,2,477
