SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
247000,Glendale,Hutt Valley,Pacific Peoples,12+,416,383,373,348,214,70,20,92%,90%,61%,29%
247000,Glendale,Hutt Valley,Pacific Peoples,5-11,52,30,9,NA,NA,NA,NA,58%,17%,NA,NA
247100,Wainuiomata Central,Hutt Valley,Maori,12+,383,333,325,295,146,49,20,87%,85%,49%,41%
247100,Wainuiomata Central,Hutt Valley,Maori,5-11,82,33,17,NA,NA,NA,NA,40%,21%,NA,NA
247100,Wainuiomata Central,Hutt Valley,Pacific Peoples,12+,202,173,171,154,89,31,8,86%,85%,58%,26%
247200,Eastbourne,Hutt Valley,Maori,12+,93,Masked,Masked,83,58,26,14,>95%,>95%,70%,54%
247300,Homedale East,Hutt Valley,Maori,12+,734,662,644,584,326,133,48,90%,88%,56%,36%
247300,Homedale East,Hutt Valley,Maori,5-11,128,48,15,NA,NA,NA,NA,38%,12%,NA,NA
247300,Homedale East,Hutt Valley,Pacific Peoples,12+,240,214,211,188,117,51,19,89%,88%,62%,37%
247400,Homedale West,Hutt Valley,Maori,12+,624,548,533,491,248,106,36,88%,85%,51%,34%
247400,Homedale West,Hutt Valley,Maori,5-11,101,40,15,NA,NA,NA,NA,40%,15%,NA,NA
247400,Homedale West,Hutt Valley,Pacific Peoples,12+,277,262,261,237,133,54,6,95%,94%,56%,11%
247400,Homedale West,Hutt Valley,Pacific Peoples,5-11,43,17,7,NA,NA,NA,NA,40%,16%,NA,NA
247500,Makara-Ohariu,Capital and Coast,Maori,12+,55,Masked,Masked,47,42,14,6,>95%,>95%,89%,43%
247600,Tawa North,Capital and Coast,Maori,12+,305,289,279,242,141,43,15,95%,91%,58%,35%
247600,Tawa North,Capital and Coast,Maori,5-11,83,42,18,NA,NA,NA,NA,51%,22%,NA,NA
247600,Tawa North,Capital and Coast,Pacific Peoples,12+,258,242,240,222,151,46,14,94%,93%,68%,30%
247600,Tawa North,Capital and Coast,Pacific Peoples,5-11,57,32,16,NA,NA,NA,NA,56%,28%,NA,NA
247700,Linden,Capital and Coast,Maori,12+,392,348,334,301,148,62,20,89%,85%,49%,32%
247700,Linden,Capital and Coast,Maori,5-11,87,30,15,NA,NA,NA,NA,34%,17%,NA,NA
247700,Linden,Capital and Coast,Pacific Peoples,12+,359,320,315,287,173,62,16,89%,88%,60%,26%
247700,Linden,Capital and Coast,Pacific Peoples,5-11,46,29,10,NA,NA,NA,NA,63%,22%,NA,NA
247800,Tawa South,Capital and Coast,Maori,12+,232,215,214,191,144,47,21,93%,92%,75%,45%
247800,Tawa South,Capital and Coast,Pacific Peoples,12+,147,139,138,130,94,38,8,95%,94%,72%,21%
247900,Tawa Central,Capital and Coast,Maori,12+,203,174,172,155,103,37,11,86%,85%,66%,30%
247900,Tawa Central,Capital and Coast,Pacific Peoples,12+,178,167,165,147,86,32,11,94%,93%,59%,34%
248000,Grenada North,Capital and Coast,Maori,12+,202,Masked,189,172,113,36,10,>95%,94%,66%,28%
248000,Grenada North,Capital and Coast,Pacific Peoples,12+,143,131,128,117,83,28,13,92%,90%,71%,46%
248100,Churton Park North,Capital and Coast,Maori,12+,143,133,133,122,90,31,14,93%,93%,74%,45%
248100,Churton Park North,Capital and Coast,Pacific Peoples,12+,146,134,132,123,91,32,6,92%,90%,74%,19%
248300,Churton Park South,Capital and Coast,Maori,12+,177,Masked,Masked,146,110,23,14,>95%,>95%,75%,61%
248300,Churton Park South,Capital and Coast,Pacific Peoples,12+,92,85,85,74,57,14,Masked,92%,92%,77%,29%
248400,Johnsonville West,Capital and Coast,Maori,12+,236,214,211,190,109,38,13,91%,89%,57%,34%
248400,Johnsonville West,Capital and Coast,Maori,5-11,43,20,7,NA,NA,NA,NA,47%,16%,NA,NA
248400,Johnsonville West,Capital and Coast,Pacific Peoples,12+,156,143,142,132,92,32,17,92%,91%,70%,53%
248500,Grenada Village,Capital and Coast,Maori,12+,108,Masked,101,85,64,24,15,>95%,94%,75%,62%
248500,Grenada Village,Capital and Coast,Pacific Peoples,12+,58,54,52,49,31,10,Masked,93%,90%,63%,10%
248600,Johnsonville North,Capital and Coast,Maori,12+,248,227,223,201,138,38,13,92%,90%,69%,34%
248600,Johnsonville North,Capital and Coast,Maori,5-11,46,30,11,NA,NA,NA,NA,65%,24%,NA,NA
248600,Johnsonville North,Capital and Coast,Pacific Peoples,12+,120,110,109,102,65,20,7,92%,91%,64%,35%
248700,Paparangi,Capital and Coast,Maori,12+,225,213,212,187,139,42,19,95%,94%,74%,45%
248700,Paparangi,Capital and Coast,Pacific Peoples,12+,152,144,144,133,96,32,9,95%,95%,72%,28%
248800,Ngaio North,Capital and Coast,Maori,12+,132,125,122,107,80,25,Masked,95%,92%,75%,12%
248900,Johnsonville Central,Capital and Coast,Maori,12+,292,264,258,245,161,40,14,90%,88%,66%,35%
248900,Johnsonville Central,Capital and Coast,Pacific Peoples,12+,163,145,143,131,101,39,14,89%,88%,77%,36%
249000,Broadmeadows,Capital and Coast,Maori,12+,101,95,95,90,62,18,7,94%,94%,69%,39%
249000,Broadmeadows,Capital and Coast,Pacific Peoples,12+,74,62,62,60,44,14,Masked,84%,84%,73%,36%
249100,Crofton Downs,Capital and Coast,Maori,12+,96,Masked,Masked,85,67,29,15,>95%,>95%,79%,52%
249200,Johnsonville South,Capital and Coast,Maori,12+,142,131,126,117,81,25,11,92%,89%,69%,44%
249200,Johnsonville South,Capital and Coast,Pacific Peoples,12+,109,98,97,94,59,25,8,90%,89%,63%,32%
249300,Khandallah Reserve,Capital and Coast,Maori,12+,66,Masked,Masked,60,46,16,8,>95%,>95%,77%,50%
249400,Karori Park,Capital and Coast,Maori,12+,217,200,194,181,121,37,15,92%,89%,67%,41%
249400,Karori Park,Capital and Coast,Pacific Peoples,12+,212,194,193,180,122,53,22,92%,91%,68%,42%
249500,Newlands North,Capital and Coast,Maori,12+,349,324,322,293,198,68,38,93%,92%,68%,56%
249500,Newlands North,Capital and Coast,Maori,5-11,56,40,19,NA,NA,NA,NA,71%,34%,NA,NA
249500,Newlands North,Capital and Coast,Pacific Peoples,12+,245,Masked,Masked,217,150,64,27,>95%,>95%,69%,42%
249600,Ngaio South,Capital and Coast,Maori,12+,126,Masked,Masked,112,90,30,15,>95%,>95%,80%,50%
249700,Newlands South,Capital and Coast,Maori,12+,351,331,327,299,185,72,25,94%,93%,62%,35%
249700,Newlands South,Capital and Coast,Maori,5-11,64,35,20,NA,NA,NA,NA,55%,31%,NA,NA
249700,Newlands South,Capital and Coast,Pacific Peoples,12+,241,221,220,206,152,53,11,92%,91%,74%,21%
249800,Woodridge,Capital and Coast,Maori,12+,63,Masked,Masked,56,42,14,Masked,>95%,>95%,75%,29%
249800,Woodridge,Capital and Coast,Pacific Peoples,12+,58,Masked,Masked,52,41,16,Masked,>95%,>95%,79%,6%
249900,Karori North,Capital and Coast,Maori,12+,76,Masked,Masked,71,55,18,7,>95%,>95%,77%,39%
250000,Khandallah North,Capital and Coast,Maori,12+,103,Masked,Masked,93,72,23,13,>95%,>95%,77%,57%
250100,Wilton,Capital and Coast,Maori,12+,164,Masked,Masked,136,95,29,14,>95%,>95%,70%,48%
250100,Wilton,Capital and Coast,Pacific Peoples,12+,74,Masked,Masked,66,48,15,7,>95%,>95%,73%,47%
250200,Khandallah South,Capital and Coast,Maori,12+,67,Masked,Masked,62,45,19,7,>95%,>95%,73%,37%
250300,Wadestown,Capital and Coast,Maori,12+,176,166,165,159,128,38,12,94%,94%,81%,32%
250400,Karori South,Capital and Coast,Maori,12+,226,Masked,Masked,202,150,50,27,>95%,>95%,74%,54%
250400,Karori South,Capital and Coast,Pacific Peoples,12+,119,111,111,98,69,25,Masked,93%,93%,70%,12%
250500,Onslow,Capital and Coast,Maori,12+,92,Masked,87,81,59,25,10,>95%,95%,73%,40%
250600,Karori East,Capital and Coast,Maori,12+,119,Masked,Masked,110,85,30,12,>95%,>95%,77%,40%
250700,Pipitea-Kaiwharawhara,Capital and Coast,Maori,12+,86,80,80,80,57,21,7,93%,93%,71%,33%
250800,Northland (Wellington City),Capital and Coast,Maori,12+,175,Masked,Masked,163,123,33,15,>95%,>95%,75%,45%
250900,Thorndon,Capital and Coast,Maori,12+,266,Masked,251,245,187,49,20,>95%,94%,76%,41%
250900,Thorndon,Capital and Coast,Pacific Peoples,12+,96,Masked,Masked,87,62,12,8,>95%,>95%,71%,67%
251000,Wellington Botanic Gardens,Capital and Coast,Maori,12+,55,Masked,Masked,55,41,8,Masked,>95%,>95%,75%,25%
251000,Wellington Botanic Gardens,Capital and Coast,Pacific Peoples,12+,42,39,39,37,21,Masked,NA,93%,93%,57%,0%
251100,Kelburn,Capital and Coast,Maori,12+,101,Masked,Masked,98,72,14,9,>95%,>95%,73%,64%
251200,Aro Valley,Capital and Coast,Maori,12+,291,Masked,274,268,196,27,11,>95%,94%,73%,41%
251200,Aro Valley,Capital and Coast,Pacific Peoples,12+,79,73,73,71,53,13,9,92%,92%,75%,69%
251300,Wellington University,Capital and Coast,Maori,12+,109,Masked,Masked,105,77,10,Masked,>95%,>95%,73%,40%
251400,Wellington Central,Capital and Coast,Maori,12+,246,228,226,224,147,19,7,93%,92%,66%,37%
251400,Wellington Central,Capital and Coast,Pacific Peoples,12+,99,89,88,88,61,14,Masked,90%,89%,69%,29%
251500,Brooklyn North,Capital and Coast,Maori,12+,108,Masked,100,98,74,18,7,>95%,93%,76%,39%
251600,Dixon Street,Capital and Coast,Maori,12+,454,428,423,416,270,39,17,94%,93%,65%,44%
251600,Dixon Street,Capital and Coast,Pacific Peoples,12+,155,147,147,145,89,8,Masked,95%,95%,61%,25%
251700,Vivian West,Capital and Coast,Maori,12+,280,Masked,264,263,191,24,10,>95%,94%,73%,42%
251700,Vivian West,Capital and Coast,Pacific Peoples,12+,75,67,66,64,48,8,Masked,89%,88%,75%,62%
251800,Courtenay,Capital and Coast,Maori,12+,140,130,129,129,85,18,10,93%,92%,66%,56%
251800,Courtenay,Capital and Coast,Pacific Peoples,12+,51,45,45,45,35,10,9,88%,88%,78%,90%
251900,Brooklyn East,Capital and Coast,Maori,12+,164,Masked,Masked,151,113,37,22,>95%,>95%,75%,59%
251900,Brooklyn East,Capital and Coast,Pacific Peoples,12+,51,46,46,44,34,11,Masked,90%,90%,77%,18%
252000,Mount Cook West,Capital and Coast,Maori,12+,343,322,317,312,223,59,28,94%,92%,71%,47%
252000,Mount Cook West,Capital and Coast,Pacific Peoples,12+,126,119,118,115,77,23,9,94%,94%,67%,39%
252100,Vivian East,Capital and Coast,Maori,12+,178,169,169,164,122,34,21,95%,95%,74%,62%
252100,Vivian East,Capital and Coast,Pacific Peoples,12+,49,46,46,43,26,7,Masked,94%,94%,60%,29%
252200,Brooklyn South,Capital and Coast,Maori,12+,124,117,115,111,72,15,6,94%,93%,65%,40%
252200,Brooklyn South,Capital and Coast,Pacific Peoples,12+,80,74,74,68,49,18,12,92%,92%,72%,67%
252300,Oriental Bay,Capital and Coast,Maori,12+,61,56,56,52,35,13,8,92%,92%,67%,62%
252400,Mount Cook East,Capital and Coast,Maori,12+,268,Masked,Masked,250,179,28,12,>95%,>95%,72%,43%
252400,Mount Cook East,Capital and Coast,Pacific Peoples,12+,90,84,84,82,56,21,12,93%,93%,68%,57%
252500,Mount Victoria,Capital and Coast,Maori,12+,254,Masked,Masked,238,181,40,24,>95%,>95%,76%,60%
252500,Mount Victoria,Capital and Coast,Pacific Peoples,12+,74,Masked,Masked,71,63,15,Masked,>95%,>95%,89%,33%
252600,Roseneath ,Capital and Coast,Maori,12+,78,Masked,Masked,70,58,18,8,>95%,>95%,83%,44%
252700,Owhiro Bay,Capital and Coast,Maori,12+,205,191,189,166,100,45,16,93%,92%,60%,36%
252700,Owhiro Bay,Capital and Coast,Pacific Peoples,12+,140,130,128,125,100,35,12,93%,91%,80%,34%
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Maori,12+,200,187,186,173,127,45,19,94%,93%,73%,42%
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Pacific Peoples,12+,105,97,96,86,65,23,Masked,92%,91%,76%,22%
252900,Newtown North,Capital and Coast,Maori,12+,183,163,161,159,124,38,13,89%,88%,78%,34%
252900,Newtown North,Capital and Coast,Pacific Peoples,12+,139,132,130,122,81,39,12,95%,94%,66%,31%
253000,Newtown West,Capital and Coast,Maori,12+,281,Masked,Masked,262,182,46,22,>95%,>95%,69%,48%
253000,Newtown West,Capital and Coast,Pacific Peoples,12+,168,154,154,148,107,44,23,92%,92%,72%,52%
253100,Hataitai North,Capital and Coast,Maori,12+,234,Masked,Masked,213,147,35,19,>95%,>95%,69%,54%
253100,Hataitai North,Capital and Coast,Pacific Peoples,12+,82,69,68,60,48,14,Masked,84%,83%,80%,14%
253200,Evans Bay,Capital and Coast,Maori,12+,85,Masked,Masked,79,55,20,Masked,>95%,>95%,70%,25%
253300,Berhampore,Capital and Coast,Maori,12+,325,296,294,280,197,76,31,91%,90%,70%,41%
253300,Berhampore,Capital and Coast,Pacific Peoples,12+,274,248,246,236,171,77,30,91%,90%,72%,39%
253400,Hataitai South,Capital and Coast,Maori,12+,100,92,92,85,56,11,Masked,92%,92%,66%,36%
253500,Maupuia,Capital and Coast,Maori,12+,100,Masked,Masked,91,52,22,9,>95%,>95%,57%,41%
253500,Maupuia,Capital and Coast,Pacific Peoples,12+,136,126,125,118,79,32,16,93%,92%,67%,50%
253600,Newtown South,Capital and Coast,Maori,12+,312,290,287,272,177,62,33,93%,92%,65%,53%
253600,Newtown South,Capital and Coast,Pacific Peoples,12+,272,245,244,226,174,73,14,90%,90%,77%,19%
253600,Newtown South,Capital and Coast,Pacific Peoples,5-11,42,35,15,NA,NA,NA,NA,83%,36%,NA,NA
253700,Kilbirnie Central,Capital and Coast,Maori,12+,259,Masked,242,224,166,50,16,>95%,93%,74%,32%
253700,Kilbirnie Central,Capital and Coast,Pacific Peoples,12+,152,144,143,139,101,33,17,95%,94%,73%,52%
253800,Island Bay West,Capital and Coast,Maori,12+,264,249,248,230,172,58,31,94%,94%,75%,53%
253800,Island Bay West,Capital and Coast,Pacific Peoples,12+,123,113,113,102,73,28,15,92%,92%,72%,54%
253900,Melrose,Capital and Coast,Maori,12+,91,83,83,79,44,16,Masked,91%,91%,56%,31%
253900,Melrose,Capital and Coast,Pacific Peoples,12+,44,40,39,38,28,9,Masked,91%,89%,74%,33%
254000,Island Bay East,Capital and Coast,Maori,12+,278,262,261,247,173,49,19,94%,94%,70%,39%
254000,Island Bay East,Capital and Coast,Maori,5-11,47,30,19,NA,NA,NA,NA,64%,40%,NA,NA
254000,Island Bay East,Capital and Coast,Pacific Peoples,12+,124,117,115,108,79,39,19,94%,93%,73%,49%
254100,Miramar North,Capital and Coast,Maori,12+,122,110,106,93,51,14,7,90%,87%,55%,50%
254100,Miramar North,Capital and Coast,Pacific Peoples,12+,127,113,113,102,64,20,8,89%,89%,63%,40%
254200,Kilbirnie East,Capital and Coast,Maori,12+,216,198,196,172,114,37,10,92%,91%,66%,27%
254200,Kilbirnie East,Capital and Coast,Pacific Peoples,12+,181,170,168,154,95,45,12,94%,93%,62%,27%
254300,Lyall Bay,Capital and Coast,Maori,12+,259,Masked,Masked,233,168,66,32,>95%,>95%,72%,48%
254300,Lyall Bay,Capital and Coast,Maori,5-11,47,33,22,NA,NA,NA,NA,70%,47%,NA,NA
254300,Lyall Bay,Capital and Coast,Pacific Peoples,12+,147,131,131,127,72,26,16,89%,89%,57%,62%
254400,Miramar Central,Capital and Coast,Maori,12+,152,141,139,134,90,33,21,93%,91%,67%,64%
254400,Miramar Central,Capital and Coast,Pacific Peoples,12+,141,Masked,Masked,124,88,40,10,>95%,>95%,71%,25%
254500,Southgate,Capital and Coast,Maori,12+,93,Masked,Masked,79,53,17,7,>95%,>95%,67%,41%
254500,Southgate,Capital and Coast,Pacific Peoples,12+,75,67,67,65,43,16,8,89%,89%,66%,50%
254600,Karaka Bay-Worser Bay,Capital and Coast,Maori,12+,71,Masked,Masked,62,49,20,10,>95%,>95%,79%,50%
254700,Houghton Bay,Capital and Coast,Maori,12+,110,103,101,93,70,15,6,94%,92%,75%,40%
254700,Houghton Bay,Capital and Coast,Pacific Peoples,12+,57,48,48,42,29,10,Masked,84%,84%,69%,40%
254800,Miramar East,Capital and Coast,Maori,12+,146,137,137,130,93,36,19,94%,94%,72%,53%
254800,Miramar East,Capital and Coast,Pacific Peoples,12+,93,83,83,79,56,19,8,89%,89%,71%,42%
254900,Miramar South,Capital and Coast,Maori,12+,264,246,244,223,150,55,24,93%,92%,67%,44%
254900,Miramar South,Capital and Coast,Maori,5-11,50,31,22,NA,NA,NA,NA,62%,44%,NA,NA
254900,Miramar South,Capital and Coast,Pacific Peoples,12+,360,335,331,312,209,76,19,93%,92%,67%,25%
255100,Strathmore (Wellington City),Capital and Coast,Maori,12+,518,469,452,407,243,92,29,91%,87%,60%,32%
255100,Strathmore (Wellington City),Capital and Coast,Maori,5-11,89,48,27,NA,NA,NA,NA,54%,30%,NA,NA
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,12+,529,489,487,445,281,130,39,92%,92%,63%,30%
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,5-11,66,40,19,NA,NA,NA,NA,61%,29%,NA,NA
255200,Seatoun,Capital and Coast,Maori,12+,114,Masked,Masked,101,84,32,15,>95%,>95%,83%,47%
255300,Kopuaranga,Wairarapa,Maori,12+,81,70,68,59,30,14,Masked,86%,84%,51%,36%
255400,Upper Plain,Wairarapa,Maori,12+,127,118,115,100,63,25,Masked,93%,91%,63%,20%
255500,Opaki,Wairarapa,Maori,12+,70,Masked,Masked,60,31,14,Masked,>95%,>95%,52%,7%
255600,Ngaumutawa,Wairarapa,Maori,12+,239,212,207,191,82,37,15,89%,87%,43%,41%
255600,Ngaumutawa,Wairarapa,Maori,5-11,47,13,Masked,NA,NA,NA,NA,28%,<5%,NA,NA
255700,Solway North,Wairarapa,Maori,12+,403,359,349,323,152,72,24,89%,87%,47%,33%
255700,Solway North,Wairarapa,Maori,5-11,73,31,10,NA,NA,NA,NA,42%,14%,NA,NA
255700,Solway North,Wairarapa,Pacific Peoples,12+,75,69,68,62,38,10,Masked,92%,91%,61%,50%
255800,Lansdowne West,Wairarapa,Maori,12+,274,239,230,211,119,46,16,87%,84%,56%,35%
255800,Lansdowne West,Wairarapa,Maori,5-11,42,19,6,NA,NA,NA,NA,45%,14%,NA,NA
255900,Masterton Central,Wairarapa,Maori,12+,133,110,107,95,57,24,7,83%,80%,60%,29%
256000,Kuripuni,Wairarapa,Maori,12+,235,210,204,186,104,45,12,89%,87%,56%,27%
256000,Kuripuni,Wairarapa,Maori,5-11,40,14,Masked,NA,NA,NA,NA,35%,12%,NA,NA
256100,Douglas Park,Wairarapa,Maori,12+,287,253,246,223,102,44,14,88%,86%,46%,32%
256100,Douglas Park,Wairarapa,Maori,5-11,66,24,8,NA,NA,NA,NA,36%,12%,NA,NA
256100,Douglas Park,Wairarapa,Pacific Peoples,12+,61,56,51,46,25,11,Masked,92%,84%,54%,9%
256200,Solway South,Wairarapa,Maori,12+,758,677,656,601,320,134,48,89%,87%,53%,36%
256200,Solway South,Wairarapa,Maori,5-11,159,59,16,NA,NA,NA,NA,37%,10%,NA,NA
256200,Solway South,Wairarapa,Pacific Peoples,12+,103,Masked,96,89,53,25,8,>95%,93%,60%,32%
256300,Lansdowne East,Wairarapa,Maori,12+,516,466,452,415,222,94,32,90%,88%,53%,34%
256300,Lansdowne East,Wairarapa,Maori,5-11,98,33,9,NA,NA,NA,NA,34%,9%,NA,NA
256300,Lansdowne East,Wairarapa,Pacific Peoples,12+,74,68,67,65,40,16,8,92%,91%,62%,50%
256400,Cameron and Soldiers Park,Wairarapa,Maori,12+,399,350,337,313,156,67,19,88%,84%,50%,28%
256400,Cameron and Soldiers Park,Wairarapa,Maori,5-11,85,24,11,NA,NA,NA,NA,28%,13%,NA,NA
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,12+,57,48,46,44,20,11,Masked,84%,81%,45%,27%
256500,Whareama,Wairarapa,Maori,12+,162,142,136,126,71,36,8,88%,84%,56%,22%
256500,Whareama,Wairarapa,Maori,5-11,47,16,Masked,NA,NA,NA,NA,34%,<5%,NA,NA
256600,Homebush-Te Ore Ore,Wairarapa,Maori,12+,128,111,108,100,61,28,6,87%,84%,61%,21%
256700,McJorrow Park,Wairarapa,Maori,12+,698,582,547,483,198,87,19,83%,78%,41%,22%
256700,McJorrow Park,Wairarapa,Maori,5-11,119,26,9,NA,NA,NA,NA,22%,8%,NA,NA
256700,McJorrow Park,Wairarapa,Pacific Peoples,12+,117,110,109,98,53,19,Masked,94%,93%,54%,5%
256800,Mount Holdsworth,Wairarapa,Maori,12+,126,108,103,90,48,23,6,86%,82%,53%,26%
256900,Carterton North,Wairarapa,Maori,12+,295,266,258,241,136,67,16,90%,87%,56%,24%
256900,Carterton North,Wairarapa,Maori,5-11,49,21,7,NA,NA,NA,NA,43%,14%,NA,NA
256900,Carterton North,Wairarapa,Pacific Peoples,12+,43,Masked,Masked,38,26,7,Masked,>95%,>95%,68%,14%
257000,Kokotau,Wairarapa,Maori,12+,99,88,86,76,49,24,Masked,89%,87%,64%,17%
257100,Carterton South,Wairarapa,Maori,12+,346,303,296,268,141,71,23,88%,86%,53%,32%
257100,Carterton South,Wairarapa,Maori,5-11,60,26,13,NA,NA,NA,NA,43%,22%,NA,NA
257200,Gladstone (Carterton District),Wairarapa,Maori,12+,77,67,65,58,34,18,6,87%,84%,59%,33%
257300,Tauherenikau,Wairarapa,Maori,12+,103,96,96,91,47,28,Masked,93%,93%,52%,18%
257400,Kahutara,Wairarapa,Maori,12+,106,100,94,85,48,16,Masked,94%,89%,56%,31%
257500,Featherston,Wairarapa,Maori,12+,436,375,355,312,164,94,28,86%,81%,53%,30%
257500,Featherston,Wairarapa,Maori,5-11,82,27,17,NA,NA,NA,NA,33%,21%,NA,NA
257500,Featherston,Wairarapa,Pacific Peoples,12+,55,Masked,52,47,34,13,Masked,>95%,95%,72%,8%
257700,Greytown,Wairarapa,Maori,12+,160,146,145,131,80,42,16,91%,91%,61%,38%
257800,Aorangi Forest,Wairarapa,Maori,12+,192,172,168,154,79,34,8,90%,88%,51%,24%
257900,Martinborough,Wairarapa,Maori,12+,227,211,200,179,110,60,20,93%,88%,61%,33%
257900,Martinborough,Wairarapa,Maori,5-11,44,17,Masked,NA,NA,NA,NA,39%,11%,NA,NA
300300,Golden Bay/Mohua,Nelson Marlborough,Maori,12+,113,83,83,82,51,33,14,73%,73%,62%,42%
300500,Takaka,Nelson Marlborough,Maori,12+,86,68,66,62,33,23,9,79%,77%,53%,39%
300600,Pohara-Abel Tasman,Nelson Marlborough,Maori,12+,78,57,55,53,35,21,6,73%,71%,66%,29%
300700,Takaka Hills,Nelson Marlborough,Maori,12+,93,76,75,69,37,20,Masked,82%,81%,54%,25%
300700,Takaka Hills,Nelson Marlborough,Pacific Peoples,12+,51,Masked,Masked,114,79,Masked,NA,>95%,>95%,69%,0%
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Maori,12+,121,94,92,87,49,27,9,78%,76%,56%,33%
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,12+,263,Masked,Masked,484,359,5,Masked,>95%,>95%,74%,40%
300900,Upper Moutere,Nelson Marlborough,Maori,12+,90,62,58,54,28,16,Masked,69%,64%,52%,19%
301000,Lower Moutere,Nelson Marlborough,Maori,12+,101,72,69,61,30,20,Masked,71%,68%,49%,20%
301000,Lower Moutere,Nelson Marlborough,Pacific Peoples,12+,140,Masked,Masked,197,115,NA,NA,>95%,>95%,58%,NA
301100,Motueka North,Nelson Marlborough,Maori,12+,265,216,208,188,96,50,20,82%,78%,51%,40%
301100,Motueka North,Nelson Marlborough,Maori,5-11,48,14,Masked,NA,NA,NA,NA,29%,10%,NA,NA
301200,Motueka West,Nelson Marlborough,Maori,12+,335,269,258,230,108,56,12,80%,77%,47%,21%
301200,Motueka West,Nelson Marlborough,Maori,5-11,72,20,6,NA,NA,NA,NA,28%,8%,NA,NA
301200,Motueka West,Nelson Marlborough,Pacific Peoples,12+,111,Masked,Masked,109,51,9,Masked,>95%,>95%,47%,22%
301300,Motueka East,Nelson Marlborough,Maori,12+,238,203,199,177,95,59,23,85%,84%,54%,39%
301300,Motueka East,Nelson Marlborough,Maori,5-11,63,14,Masked,NA,NA,NA,NA,22%,<5%,NA,NA
301300,Motueka East,Nelson Marlborough,Pacific Peoples,12+,55,Masked,Masked,48,23,Masked,Masked,>95%,>95%,48%,50%
301500,Golden Downs,Nelson Marlborough,Maori,12+,158,119,116,92,42,23,Masked,75%,73%,46%,17%
301500,Golden Downs,Nelson Marlborough,Maori,5-11,45,17,7,NA,NA,NA,NA,38%,16%,NA,NA
301600,Moutere Hills,Nelson Marlborough,Maori,12+,127,108,103,98,69,38,16,85%,81%,70%,42%
301700,Ruby Bay-Mapua,Nelson Marlborough,Maori,12+,119,110,110,99,53,24,6,92%,92%,54%,25%
301800,Murchison-Nelson Lakes,Nelson Marlborough,Maori,12+,73,55,53,49,33,20,6,75%,73%,67%,30%
302100,Waimea West,Nelson Marlborough,Maori,12+,53,48,48,43,30,11,Masked,91%,91%,70%,18%
302100,Waimea West,Nelson Marlborough,Pacific Peoples,12+,90,Masked,Masked,125,88,Masked,Masked,>95%,>95%,70%,33%
302200,Appleby,Nelson Marlborough,Maori,12+,62,56,53,50,24,16,Masked,90%,85%,48%,6%
302200,Appleby,Nelson Marlborough,Pacific Peoples,12+,73,Masked,Masked,98,65,Masked,Masked,>95%,>95%,66%,>95%
302300,Wakefield,Nelson Marlborough,Maori,12+,123,95,93,82,37,20,9,77%,76%,45%,45%
302400,Richmond West (Tasman District),Nelson Marlborough,Maori,12+,104,89,87,85,43,22,11,86%,84%,51%,50%
302500,Wakefield Rural,Nelson Marlborough,Maori,12+,59,49,48,42,22,10,Masked,83%,81%,52%,50%
302600,Brightwater,Nelson Marlborough,Maori,12+,128,114,111,96,49,16,Masked,89%,87%,51%,25%
302700,Hope,Nelson Marlborough,Maori,12+,47,40,38,37,20,9,Masked,85%,81%,54%,22%
302700,Hope,Nelson Marlborough,Pacific Peoples,12+,82,Masked,Masked,118,57,NA,NA,>95%,>95%,48%,NA
302800,Richmond Central (Tasman District),Nelson Marlborough,Maori,12+,135,116,113,97,41,16,Masked,86%,84%,42%,12%
302900,Ben Cooper Park,Nelson Marlborough,Maori,12+,167,143,138,126,70,28,Masked,86%,83%,56%,18%
303100,Wilkes Park,Nelson Marlborough,Maori,12+,114,105,102,93,49,30,6,92%,89%,53%,20%
303200,Templemore,Nelson Marlborough,Maori,12+,60,Masked,Masked,49,30,17,8,>95%,>95%,61%,47%
303300,Easby Park,Nelson Marlborough,Maori,12+,169,142,136,121,61,32,11,84%,80%,50%,34%
303400,Fairose,Nelson Marlborough,Maori,12+,43,Masked,Masked,37,24,12,Masked,>95%,>95%,65%,42%
303600,Nelson Rural,Nelson Marlborough,Maori,12+,113,85,81,73,40,22,7,75%,72%,55%,32%
303800,Marybank,Nelson Marlborough,Maori,12+,49,42,40,36,25,13,6,86%,82%,69%,46%
304100,Tahunanui,Nelson Marlborough,Maori,12+,301,256,241,217,92,44,14,85%,80%,42%,32%
304100,Tahunanui,Nelson Marlborough,Maori,5-11,61,14,6,NA,NA,NA,NA,23%,10%,NA,NA
