Week ending,Group,DHB of residence,Dose number,# doses administered
2021-07-18,Group 2,Nelson Marlborough,1,86
2021-07-18,Group 2,Nelson Marlborough,2,439
2021-07-18,Group 2,Northland,1,275
2021-07-18,Group 2,Northland,2,772
2021-07-18,Group 2,Overseas / Unknown,1,5
2021-07-18,Group 2,Overseas / Unknown,2,7
2021-07-18,Group 2,South Canterbury,1,18
2021-07-18,Group 2,South Canterbury,2,39
2021-07-18,Group 2,Southern,1,513
2021-07-18,Group 2,Southern,2,1547
2021-07-18,Group 2,Tairawhiti,1,44
2021-07-18,Group 2,Tairawhiti,2,32
2021-07-18,Group 2,Taranaki,1,145
2021-07-18,Group 2,Taranaki,2,231
2021-07-18,Group 2,Waikato,1,1442
2021-07-18,Group 2,Waikato,2,1651
2021-07-18,Group 2,Wairarapa,1,127
2021-07-18,Group 2,Wairarapa,2,113
2021-07-18,Group 2,West Coast,1,50
2021-07-18,Group 2,West Coast,2,70
2021-07-18,Group 2,Whanganui,1,18
2021-07-18,Group 2,Whanganui,2,29
2021-07-18,Group 3,Auckland Metro,1,12496
2021-07-18,Group 3,Auckland Metro,2,7091
2021-07-18,Group 3,Bay of Plenty,1,1692
2021-07-18,Group 3,Bay of Plenty,2,2148
2021-07-18,Group 3,Canterbury,1,4835
2021-07-18,Group 3,Canterbury,2,1673
2021-07-18,Group 3,Capital & Coast and Hutt Valley,1,2972
2021-07-18,Group 3,Capital & Coast and Hutt Valley,2,1978
2021-07-18,Group 3,Hawkes Bay,1,1185
2021-07-18,Group 3,Hawkes Bay,2,1333
2021-07-18,Group 3,Lakes,1,1875
2021-07-18,Group 3,Lakes,2,852
2021-07-18,Group 3,MidCentral,1,2718
2021-07-18,Group 3,MidCentral,2,3718
2021-07-18,Group 3,Nelson Marlborough,1,1515
2021-07-18,Group 3,Nelson Marlborough,2,1702
2021-07-18,Group 3,Northland,1,1588
2021-07-18,Group 3,Northland,2,1764
2021-07-18,Group 3,Overseas / Unknown,1,19
2021-07-18,Group 3,Overseas / Unknown,2,11
2021-07-18,Group 3,South Canterbury,1,1331
2021-07-18,Group 3,South Canterbury,2,391
2021-07-18,Group 3,Southern,1,866
2021-07-18,Group 3,Southern,2,1760
2021-07-18,Group 3,Tairawhiti,1,535
2021-07-18,Group 3,Tairawhiti,2,466
2021-07-18,Group 3,Taranaki,1,1002
2021-07-18,Group 3,Taranaki,2,584
2021-07-18,Group 3,Waikato,1,3758
2021-07-18,Group 3,Waikato,2,1220
2021-07-18,Group 3,Wairarapa,1,829
2021-07-18,Group 3,Wairarapa,2,1025
2021-07-18,Group 3,West Coast,1,382
2021-07-18,Group 3,West Coast,2,416
2021-07-18,Group 3,Whanganui,1,666
2021-07-18,Group 3,Whanganui,2,205
2021-07-18,Group 4,Auckland Metro,1,12554
2021-07-18,Group 4,Auckland Metro,2,5311
2021-07-18,Group 4,Bay of Plenty,1,336
2021-07-18,Group 4,Bay of Plenty,2,98
2021-07-18,Group 4,Canterbury,1,904
2021-07-18,Group 4,Canterbury,2,277
2021-07-18,Group 4,Capital & Coast and Hutt Valley,1,401
2021-07-18,Group 4,Capital & Coast and Hutt Valley,2,538
2021-07-18,Group 4,Hawkes Bay,1,380
2021-07-18,Group 4,Hawkes Bay,2,361
2021-07-18,Group 4,Lakes,1,805
2021-07-18,Group 4,Lakes,2,61
2021-07-18,Group 4,MidCentral,1,596
2021-07-18,Group 4,MidCentral,2,264
2021-07-18,Group 4,Nelson Marlborough,1,245
2021-07-18,Group 4,Nelson Marlborough,2,10
2021-07-18,Group 4,Northland,1,1081
2021-07-18,Group 4,Northland,2,506
2021-07-18,Group 4,Overseas / Unknown,1,12
2021-07-18,Group 4,South Canterbury,1,224
2021-07-18,Group 4,South Canterbury,2,44
2021-07-18,Group 4,Southern,1,421
2021-07-18,Group 4,Southern,2,50
2021-07-18,Group 4,Tairawhiti,1,55
2021-07-18,Group 4,Tairawhiti,2,28
2021-07-18,Group 4,Taranaki,1,245
2021-07-18,Group 4,Taranaki,2,140
2021-07-18,Group 4,Waikato,1,799
2021-07-18,Group 4,Waikato,2,181
2021-07-18,Group 4,Wairarapa,1,315
2021-07-18,Group 4,Wairarapa,2,72
2021-07-18,Group 4,West Coast,1,366
2021-07-18,Group 4,West Coast,2,25
2021-07-18,Group 4,Whanganui,1,329
2021-07-18,Group 4,Whanganui,2,12
2021-07-25,Group 1,Auckland Metro,1,258
2021-07-25,Group 1,Auckland Metro,2,319
2021-07-25,Group 1,Bay of Plenty,1,52
2021-07-25,Group 1,Bay of Plenty,2,35
2021-07-25,Group 1,Canterbury,1,155
2021-07-25,Group 1,Canterbury,2,181
2021-07-25,Group 1,Capital & Coast and Hutt Valley,1,75
2021-07-25,Group 1,Capital & Coast and Hutt Valley,2,73
2021-07-25,Group 1,Hawkes Bay,1,5
2021-07-25,Group 1,Hawkes Bay,2,17
2021-07-25,Group 1,Lakes,2,12
2021-07-25,Group 1,MidCentral,1,11
2021-07-25,Group 1,MidCentral,2,10
2021-07-25,Group 1,Nelson Marlborough,1,44
2021-07-25,Group 1,Nelson Marlborough,2,19
2021-07-25,Group 1,Northland,1,13
2021-07-25,Group 1,South Canterbury,1,10
2021-07-25,Group 1,Southern,1,75
2021-07-25,Group 1,Southern,2,82
2021-07-25,Group 1,Taranaki,1,24
2021-07-25,Group 1,Taranaki,2,9
2021-07-25,Group 1,Waikato,1,13
2021-07-25,Group 1,Waikato,2,30
2021-07-25,Group 2,Auckland Metro,1,9563
2021-07-25,Group 2,Auckland Metro,2,12298
2021-07-25,Group 2,Bay of Plenty,1,444
2021-07-25,Group 2,Bay of Plenty,2,731
2021-07-25,Group 2,Canterbury,1,849
2021-07-25,Group 2,Canterbury,2,2655
2021-07-25,Group 2,Capital & Coast and Hutt Valley,1,601
2021-07-25,Group 2,Capital & Coast and Hutt Valley,2,624
2021-07-25,Group 2,Hawkes Bay,1,168
2021-07-25,Group 2,Hawkes Bay,2,395
2021-07-25,Group 2,Lakes,1,217
2021-07-25,Group 2,Lakes,2,236
2021-07-25,Group 2,MidCentral,1,481
2021-07-25,Group 2,MidCentral,2,714
2021-07-25,Group 2,Nelson Marlborough,1,320
2021-07-25,Group 2,Nelson Marlborough,2,326
2021-07-25,Group 2,Northland,1,390
2021-07-25,Group 2,Northland,2,724
2021-07-25,Group 2,Overseas / Unknown,1,6
2021-07-25,Group 2,Overseas / Unknown,2,17
2021-07-25,Group 2,South Canterbury,1,34
2021-07-25,Group 2,South Canterbury,2,55
2021-07-25,Group 2,Southern,1,598
2021-07-25,Group 2,Southern,2,1660
2021-07-25,Group 2,Tairawhiti,1,14
2021-07-25,Group 2,Tairawhiti,2,262
2021-07-25,Group 2,Taranaki,1,229
2021-07-25,Group 2,Taranaki,2,326
2021-07-25,Group 2,Waikato,1,1731
2021-07-25,Group 2,Waikato,2,2402
2021-07-25,Group 2,Wairarapa,1,28
2021-07-25,Group 2,Wairarapa,2,100
2021-07-25,Group 2,West Coast,1,11
2021-07-25,Group 2,West Coast,2,45
2021-07-25,Group 2,Whanganui,1,40
2021-07-25,Group 2,Whanganui,2,94
2021-07-25,Group 3,Auckland Metro,1,12639
2021-07-25,Group 3,Auckland Metro,2,8765
2021-07-25,Group 3,Bay of Plenty,1,3325
2021-07-25,Group 3,Bay of Plenty,2,2896
2021-07-25,Group 3,Canterbury,1,10219
2021-07-25,Group 3,Canterbury,2,2786
2021-07-25,Group 3,Capital & Coast and Hutt Valley,1,8692
2021-07-25,Group 3,Capital & Coast and Hutt Valley,2,2458
2021-07-25,Group 3,Hawkes Bay,1,2787
2021-07-25,Group 3,Hawkes Bay,2,1511
2021-07-25,Group 3,Lakes,1,1162
2021-07-25,Group 3,Lakes,2,946
2021-07-25,Group 3,MidCentral,1,3050
2021-07-25,Group 3,MidCentral,2,3442
2021-07-25,Group 3,Nelson Marlborough,1,3563
2021-07-25,Group 3,Nelson Marlborough,2,2249
2021-07-25,Group 3,Northland,1,1504
2021-07-25,Group 3,Northland,2,1259
2021-07-25,Group 3,Overseas / Unknown,1,26
2021-07-25,Group 3,Overseas / Unknown,2,28
2021-07-25,Group 3,South Canterbury,1,1016
2021-07-25,Group 3,South Canterbury,2,297
2021-07-25,Group 3,Southern,1,5332
2021-07-25,Group 3,Southern,2,3330
2021-07-25,Group 3,Tairawhiti,1,561
2021-07-25,Group 3,Tairawhiti,2,546
2021-07-25,Group 3,Taranaki,1,2872
2021-07-25,Group 3,Taranaki,2,952
2021-07-25,Group 3,Waikato,1,6269
2021-07-25,Group 3,Waikato,2,2196
2021-07-25,Group 3,Wairarapa,1,787
2021-07-25,Group 3,Wairarapa,2,1021
2021-07-25,Group 3,West Coast,1,223
2021-07-25,Group 3,West Coast,2,438
2021-07-25,Group 3,Whanganui,1,1386
2021-07-25,Group 3,Whanganui,2,340
2021-07-25,Group 4,Auckland Metro,1,18828
2021-07-25,Group 4,Auckland Metro,2,6610
2021-07-25,Group 4,Bay of Plenty,1,757
2021-07-25,Group 4,Bay of Plenty,2,165
2021-07-25,Group 4,Canterbury,1,2548
2021-07-25,Group 4,Canterbury,2,789
2021-07-25,Group 4,Capital & Coast and Hutt Valley,1,1606
2021-07-25,Group 4,Capital & Coast and Hutt Valley,2,686
2021-07-25,Group 4,Hawkes Bay,1,850
2021-07-25,Group 4,Hawkes Bay,2,552
2021-07-25,Group 4,Lakes,1,2070
2021-07-25,Group 4,Lakes,2,444
2021-07-25,Group 4,MidCentral,1,903
2021-07-25,Group 4,MidCentral,2,389
2021-07-25,Group 4,Nelson Marlborough,1,850
2021-07-25,Group 4,Nelson Marlborough,2,30
2021-07-25,Group 4,Northland,1,1468
2021-07-25,Group 4,Northland,2,388
2021-07-25,Group 4,Overseas / Unknown,1,16
2021-07-25,Group 4,Overseas / Unknown,2,6
2021-07-25,Group 4,South Canterbury,1,461
2021-07-25,Group 4,South Canterbury,2,13
2021-07-25,Group 4,Southern,1,1529
2021-07-25,Group 4,Southern,2,143
2021-07-25,Group 4,Tairawhiti,1,256
2021-07-25,Group 4,Tairawhiti,2,49
2021-07-25,Group 4,Taranaki,1,442
2021-07-25,Group 4,Taranaki,2,81
2021-07-25,Group 4,Waikato,1,2996
2021-07-25,Group 4,Waikato,2,245
2021-07-25,Group 4,Wairarapa,1,536
2021-07-25,Group 4,Wairarapa,2,118
2021-07-25,Group 4,West Coast,1,132
2021-07-25,Group 4,West Coast,2,67
2021-07-25,Group 4,Whanganui,1,386
2021-07-25,Group 4,Whanganui,2,24
2021-08-01,Group 1,Auckland Metro,1,325
2021-08-01,Group 1,Auckland Metro,2,329
2021-08-01,Group 1,Bay of Plenty,1,52
2021-08-01,Group 1,Bay of Plenty,2,18
2021-08-01,Group 1,Canterbury,1,164
2021-08-01,Group 1,Canterbury,2,206
2021-08-01,Group 1,Capital & Coast and Hutt Valley,1,92
2021-08-01,Group 1,Capital & Coast and Hutt Valley,2,85
2021-08-01,Group 1,Hawkes Bay,1,17
2021-08-01,Group 1,Hawkes Bay,2,8
2021-08-01,Group 1,Lakes,1,7
2021-08-01,Group 1,Lakes,2,10
2021-08-01,Group 1,MidCentral,2,10
2021-08-01,Group 1,Nelson Marlborough,1,33
2021-08-01,Group 1,Nelson Marlborough,2,12
2021-08-01,Group 1,Northland,1,5
2021-08-01,Group 1,South Canterbury,1,38
2021-08-01,Group 1,South Canterbury,2,6
2021-08-01,Group 1,Southern,1,151
2021-08-01,Group 1,Southern,2,48
2021-08-01,Group 1,Tairawhiti,1,5
2021-08-01,Group 1,Taranaki,1,7
2021-08-01,Group 1,Taranaki,2,10
2021-08-01,Group 1,Waikato,1,12
2021-08-01,Group 1,Waikato,2,37
2021-08-01,Group 2,Auckland Metro,1,13505
2021-08-01,Group 2,Auckland Metro,2,10235
2021-08-01,Group 2,Bay of Plenty,1,458
2021-08-01,Group 2,Bay of Plenty,2,506
2021-08-01,Group 2,Canterbury,1,811
2021-08-01,Group 2,Canterbury,2,1399
2021-08-01,Group 2,Capital & Coast and Hutt Valley,1,698
2021-08-01,Group 2,Capital & Coast and Hutt Valley,2,648
2021-08-01,Group 2,Hawkes Bay,1,334
2021-08-01,Group 2,Hawkes Bay,2,389
2021-08-01,Group 2,Lakes,1,101
2021-08-01,Group 2,Lakes,2,116
2021-08-01,Group 2,MidCentral,1,464
2021-08-01,Group 2,MidCentral,2,440
2021-08-01,Group 2,Nelson Marlborough,1,412
2021-08-01,Group 2,Nelson Marlborough,2,529
2021-08-01,Group 2,Northland,1,379
2021-08-01,Group 2,Northland,2,685
2021-08-01,Group 2,Overseas / Unknown,1,8
2021-08-01,Group 2,Overseas / Unknown,2,16
2021-08-01,Group 2,South Canterbury,1,154
2021-08-01,Group 2,South Canterbury,2,54
2021-08-01,Group 2,Southern,1,829
2021-08-01,Group 2,Southern,2,995
2021-08-01,Group 2,Tairawhiti,1,131
2021-08-01,Group 2,Tairawhiti,2,44
2021-08-01,Group 2,Taranaki,1,271
2021-08-01,Group 2,Taranaki,2,239
2021-08-01,Group 2,Waikato,1,2124
2021-08-01,Group 2,Waikato,2,1795
2021-08-01,Group 2,Wairarapa,1,52
2021-08-01,Group 2,Wairarapa,2,106
2021-08-01,Group 2,West Coast,1,10
2021-08-01,Group 2,West Coast,2,41
2021-08-01,Group 2,Whanganui,1,58
2021-08-01,Group 2,Whanganui,2,75
2021-08-01,Group 3,Auckland Metro,1,12070
2021-08-01,Group 3,Auckland Metro,2,9697
2021-08-01,Group 3,Bay of Plenty,1,4129
2021-08-01,Group 3,Bay of Plenty,2,2412
2021-08-01,Group 3,Canterbury,1,13018
2021-08-01,Group 3,Canterbury,2,4303
2021-08-01,Group 3,Capital & Coast and Hutt Valley,1,14949
2021-08-01,Group 3,Capital & Coast and Hutt Valley,2,3180
2021-08-01,Group 3,Hawkes Bay,1,6524
2021-08-01,Group 3,Hawkes Bay,2,1000
2021-08-01,Group 3,Lakes,1,930
2021-08-01,Group 3,Lakes,2,979
2021-08-01,Group 3,MidCentral,1,3697
2021-08-01,Group 3,MidCentral,2,3083
2021-08-01,Group 3,Nelson Marlborough,1,4325
2021-08-01,Group 3,Nelson Marlborough,2,2205
2021-08-01,Group 3,Northland,1,2268
2021-08-01,Group 3,Northland,2,2315
2021-08-01,Group 3,Overseas / Unknown,1,107
2021-08-01,Group 3,Overseas / Unknown,2,13
2021-08-01,Group 3,South Canterbury,1,1892
2021-08-01,Group 3,South Canterbury,2,323
2021-08-01,Group 3,Southern,1,9529
2021-08-01,Group 3,Southern,2,1774
2021-08-01,Group 3,Tairawhiti,1,605
2021-08-01,Group 3,Tairawhiti,2,402
2021-08-01,Group 3,Taranaki,1,2701
2021-08-01,Group 3,Taranaki,2,963
2021-08-01,Group 3,Waikato,1,9040
2021-08-01,Group 3,Waikato,2,2202
2021-08-01,Group 3,Wairarapa,1,977
2021-08-01,Group 3,Wairarapa,2,1341
2021-08-01,Group 3,West Coast,1,226
2021-08-01,Group 3,West Coast,2,424
2021-08-01,Group 3,Whanganui,1,1765
2021-08-01,Group 3,Whanganui,2,897
2021-08-01,Group 4,Auckland Metro,1,37210
2021-08-01,Group 4,Auckland Metro,2,7596
2021-08-01,Group 4,Bay of Plenty,1,2140
2021-08-01,Group 4,Bay of Plenty,2,176
2021-08-01,Group 4,Canterbury,1,3999
2021-08-01,Group 4,Canterbury,2,795
2021-08-01,Group 4,Capital & Coast and Hutt Valley,1,3907
2021-08-01,Group 4,Capital & Coast and Hutt Valley,2,667
2021-08-01,Group 4,Hawkes Bay,1,2468
2021-08-01,Group 4,Hawkes Bay,2,732
2021-08-01,Group 4,Lakes,1,1938
2021-08-01,Group 4,Lakes,2,581
2021-08-01,Group 4,MidCentral,1,1328
2021-08-01,Group 4,MidCentral,2,379
2021-08-01,Group 4,Nelson Marlborough,1,2648
2021-08-01,Group 4,Nelson Marlborough,2,151
2021-08-01,Group 4,Northland,1,1850
2021-08-01,Group 4,Northland,2,676
2021-08-01,Group 4,Overseas / Unknown,1,28
2021-08-01,Group 4,Overseas / Unknown,2,27
2021-08-01,Group 4,South Canterbury,1,1302
2021-08-01,Group 4,South Canterbury,2,21
2021-08-01,Group 4,Southern,1,4951
2021-08-01,Group 4,Southern,2,313
2021-08-01,Group 4,Tairawhiti,1,939
2021-08-01,Group 4,Tairawhiti,2,12
2021-08-01,Group 4,Taranaki,1,774
2021-08-01,Group 4,Taranaki,2,138
2021-08-01,Group 4,Waikato,1,7066
2021-08-01,Group 4,Waikato,2,314
2021-08-01,Group 4,Wairarapa,1,792
2021-08-01,Group 4,Wairarapa,2,300
2021-08-01,Group 4,West Coast,1,166
2021-08-01,Group 4,West Coast,2,217
2021-08-01,Group 4,Whanganui,1,892
2021-08-01,Group 4,Whanganui,2,76
2021-08-08,Group 1,Auckland Metro,1,303
2021-08-08,Group 1,Auckland Metro,2,303
2021-08-08,Group 1,Bay of Plenty,1,60
2021-08-08,Group 1,Bay of Plenty,2,19
2021-08-08,Group 1,Canterbury,1,155
2021-08-08,Group 1,Canterbury,2,165
2021-08-08,Group 1,Capital & Coast and Hutt Valley,1,221
2021-08-08,Group 1,Capital & Coast and Hutt Valley,2,65
2021-08-08,Group 1,Hawkes Bay,1,7
2021-08-08,Group 1,Hawkes Bay,2,8
2021-08-08,Group 1,Lakes,1,7
2021-08-08,Group 1,Lakes,2,9
2021-08-08,Group 1,MidCentral,1,9
2021-08-08,Group 1,Nelson Marlborough,1,30
2021-08-08,Group 1,Nelson Marlborough,2,9
2021-08-08,Group 1,Northland,1,17
2021-08-08,Group 1,Northland,2,10
2021-08-08,Group 1,South Canterbury,1,38
2021-08-08,Group 1,South Canterbury,2,8
2021-08-08,Group 1,Southern,1,101
2021-08-08,Group 1,Southern,2,28
2021-08-08,Group 1,Tairawhiti,1,10
2021-08-08,Group 1,Taranaki,1,14
2021-08-08,Group 1,Waikato,1,16
2021-08-08,Group 1,Waikato,2,14
2021-08-08,Group 2,Auckland Metro,1,11739
2021-08-08,Group 2,Auckland Metro,2,8886
2021-08-08,Group 2,Bay of Plenty,1,544
2021-08-08,Group 2,Bay of Plenty,2,471
2021-08-08,Group 2,Canterbury,1,1036
2021-08-08,Group 2,Canterbury,2,1258
2021-08-08,Group 2,Capital & Coast and Hutt Valley,1,1134
2021-08-08,Group 2,Capital & Coast and Hutt Valley,2,616
2021-08-08,Group 2,Hawkes Bay,1,186
2021-08-08,Group 2,Hawkes Bay,2,154
2021-08-08,Group 2,Lakes,1,97
2021-08-08,Group 2,Lakes,2,134
2021-08-08,Group 2,MidCentral,1,563
2021-08-08,Group 2,MidCentral,2,391
2021-08-08,Group 2,Nelson Marlborough,1,493
2021-08-08,Group 2,Nelson Marlborough,2,163
2021-08-08,Group 2,Northland,1,702
2021-08-08,Group 2,Northland,2,678
2021-08-08,Group 2,Overseas / Unknown,1,15
2021-08-08,Group 2,Overseas / Unknown,2,5
2021-08-08,Group 2,South Canterbury,1,96
2021-08-08,Group 2,South Canterbury,2,45
2021-08-08,Group 2,Southern,1,1569
2021-08-08,Group 2,Southern,2,1262
2021-08-08,Group 2,Tairawhiti,1,658
2021-08-08,Group 2,Tairawhiti,2,53
2021-08-08,Group 2,Taranaki,1,486
2021-08-08,Group 2,Taranaki,2,149
2021-08-08,Group 2,Waikato,1,1577
2021-08-08,Group 2,Waikato,2,1551
2021-08-08,Group 2,Wairarapa,1,48
2021-08-08,Group 2,Wairarapa,2,49
2021-08-08,Group 2,West Coast,1,20
2021-08-08,Group 2,West Coast,2,61
2021-08-08,Group 2,Whanganui,1,113
2021-08-08,Group 2,Whanganui,2,35
2021-08-08,Group 3,Auckland Metro,1,11238
2021-08-08,Group 3,Auckland Metro,2,10383
2021-08-08,Group 3,Bay of Plenty,1,4967
2021-08-08,Group 3,Bay of Plenty,2,1899
2021-08-08,Group 3,Canterbury,1,13951
2021-08-08,Group 3,Canterbury,2,4572
2021-08-08,Group 3,Capital & Coast and Hutt Valley,1,15790
2021-08-08,Group 3,Capital & Coast and Hutt Valley,2,2996
2021-08-08,Group 3,Hawkes Bay,1,3586
2021-08-08,Group 3,Hawkes Bay,2,1188
2021-08-08,Group 3,Lakes,1,492
2021-08-08,Group 3,Lakes,2,1703
2021-08-08,Group 3,MidCentral,1,2754
2021-08-08,Group 3,MidCentral,2,2844
2021-08-08,Group 3,Nelson Marlborough,1,2700
2021-08-08,Group 3,Nelson Marlborough,2,1703
2021-08-08,Group 3,Northland,1,2205
2021-08-08,Group 3,Northland,2,2292
2021-08-08,Group 3,Overseas / Unknown,1,34
2021-08-08,Group 3,Overseas / Unknown,2,12
2021-08-08,Group 3,South Canterbury,1,757
2021-08-08,Group 3,South Canterbury,2,1297
2021-08-08,Group 3,Southern,1,9212
2021-08-08,Group 3,Southern,2,1721
2021-08-08,Group 3,Tairawhiti,1,563
2021-08-08,Group 3,Tairawhiti,2,514
2021-08-08,Group 3,Taranaki,1,2980
2021-08-08,Group 3,Taranaki,2,969
2021-08-08,Group 3,Waikato,1,7154
2021-08-08,Group 3,Waikato,2,3663
2021-08-08,Group 3,Wairarapa,1,764
2021-08-08,Group 3,Wairarapa,2,857
2021-08-08,Group 3,West Coast,1,181
2021-08-08,Group 3,West Coast,2,522
2021-08-08,Group 3,Whanganui,1,1030
2021-08-08,Group 3,Whanganui,2,607
2021-08-08,Group 4,Auckland Metro,1,29728
2021-08-08,Group 4,Auckland Metro,2,9960
2021-08-08,Group 4,Bay of Plenty,1,2123
2021-08-08,Group 4,Bay of Plenty,2,252
2021-08-08,Group 4,Canterbury,1,7441
2021-08-08,Group 4,Canterbury,2,666
2021-08-08,Group 4,Capital & Coast and Hutt Valley,1,7635
2021-08-08,Group 4,Capital & Coast and Hutt Valley,2,380
2021-08-08,Group 4,Hawkes Bay,1,3681
2021-08-08,Group 4,Hawkes Bay,2,376
2021-08-08,Group 4,Lakes,1,1661
2021-08-08,Group 4,Lakes,2,752
2021-08-08,Group 4,MidCentral,1,2811
2021-08-08,Group 4,MidCentral,2,577
2021-08-08,Group 4,Nelson Marlborough,1,4726
2021-08-08,Group 4,Nelson Marlborough,2,186
2021-08-08,Group 4,Northland,1,2410
2021-08-08,Group 4,Northland,2,975
2021-08-08,Group 4,Overseas / Unknown,1,51
2021-08-08,Group 4,Overseas / Unknown,2,7
2021-08-08,Group 4,South Canterbury,1,1029
2021-08-08,Group 4,South Canterbury,2,200
2021-08-08,Group 4,Southern,1,10563
2021-08-08,Group 4,Southern,2,464
2021-08-08,Group 4,Tairawhiti,1,1206
2021-08-08,Group 4,Tairawhiti,2,72
2021-08-08,Group 4,Taranaki,1,2982
2021-08-08,Group 4,Taranaki,2,198
2021-08-08,Group 4,Waikato,1,8863
2021-08-08,Group 4,Waikato,2,642
2021-08-08,Group 4,Wairarapa,1,912
2021-08-08,Group 4,Wairarapa,2,237
2021-08-08,Group 4,West Coast,1,694
2021-08-08,Group 4,West Coast,2,407
2021-08-08,Group 4,Whanganui,1,1142
2021-08-08,Group 4,Whanganui,2,356
2021-08-15,Group 1,Auckland Metro,1,295
2021-08-15,Group 1,Auckland Metro,2,272
2021-08-15,Group 1,Bay of Plenty,1,90
2021-08-15,Group 1,Bay of Plenty,2,40
2021-08-15,Group 1,Canterbury,1,181
2021-08-15,Group 1,Canterbury,2,176
2021-08-15,Group 1,Capital & Coast and Hutt Valley,1,161
2021-08-15,Group 1,Capital & Coast and Hutt Valley,2,82
2021-08-15,Group 1,Hawkes Bay,1,20
2021-08-15,Group 1,Hawkes Bay,2,11
2021-08-15,Group 1,Lakes,1,6
2021-08-15,Group 1,Lakes,2,8
2021-08-15,Group 1,MidCentral,1,8
2021-08-15,Group 1,MidCentral,2,9
2021-08-15,Group 1,Nelson Marlborough,1,35
2021-08-15,Group 1,Nelson Marlborough,2,32
2021-08-15,Group 1,Northland,1,21
2021-08-15,Group 1,Northland,2,11
2021-08-15,Group 1,South Canterbury,1,14
2021-08-15,Group 1,South Canterbury,2,7
2021-08-15,Group 1,Southern,1,65
2021-08-15,Group 1,Southern,2,71
2021-08-15,Group 1,Tairawhiti,1,17
2021-08-15,Group 1,Taranaki,1,9
2021-08-15,Group 1,Taranaki,2,16
2021-08-15,Group 1,Waikato,1,12
2021-08-15,Group 1,Waikato,2,15
2021-08-15,Group 2,Auckland Metro,1,11857
2021-08-15,Group 2,Auckland Metro,2,8793
2021-08-15,Group 2,Bay of Plenty,1,823
2021-08-15,Group 2,Bay of Plenty,2,959
2021-08-15,Group 2,Canterbury,1,1179
2021-08-15,Group 2,Canterbury,2,1298
2021-08-15,Group 2,Capital & Coast and Hutt Valley,1,1536
2021-08-15,Group 2,Capital & Coast and Hutt Valley,2,604
2021-08-15,Group 2,Hawkes Bay,1,506
2021-08-15,Group 2,Hawkes Bay,2,212
2021-08-15,Group 2,Lakes,1,215
2021-08-15,Group 2,Lakes,2,199
2021-08-15,Group 2,MidCentral,1,615
2021-08-15,Group 2,MidCentral,2,357
2021-08-15,Group 2,Nelson Marlborough,1,436
2021-08-15,Group 2,Nelson Marlborough,2,221
2021-08-15,Group 2,Northland,1,375
2021-08-15,Group 2,Northland,2,416
2021-08-15,Group 2,Overseas / Unknown,1,19
2021-08-15,Group 2,Overseas / Unknown,2,8
2021-08-15,Group 2,South Canterbury,1,131
2021-08-15,Group 2,South Canterbury,2,39
2021-08-15,Group 2,Southern,1,1080
2021-08-15,Group 2,Southern,2,807
2021-08-15,Group 2,Tairawhiti,1,257
2021-08-15,Group 2,Tairawhiti,2,66
2021-08-15,Group 2,Taranaki,1,285
2021-08-15,Group 2,Taranaki,2,191
2021-08-15,Group 2,Waikato,1,2245
2021-08-15,Group 2,Waikato,2,1700
2021-08-15,Group 2,Wairarapa,1,115
2021-08-15,Group 2,Wairarapa,2,117
2021-08-15,Group 2,West Coast,1,43
2021-08-15,Group 2,West Coast,2,26
2021-08-15,Group 2,Whanganui,1,113
2021-08-15,Group 2,Whanganui,2,35
2021-08-15,Group 3,Auckland Metro,1,9866
2021-08-15,Group 3,Auckland Metro,2,10017
2021-08-15,Group 3,Bay of Plenty,1,3852
2021-08-15,Group 3,Bay of Plenty,2,2930
2021-08-15,Group 3,Canterbury,1,11138
2021-08-15,Group 3,Canterbury,2,7949
2021-08-15,Group 3,Capital & Coast and Hutt Valley,1,12747
2021-08-15,Group 3,Capital & Coast and Hutt Valley,2,6325
2021-08-15,Group 3,Hawkes Bay,1,2870
2021-08-15,Group 3,Hawkes Bay,2,2124
2021-08-15,Group 3,Lakes,1,338
2021-08-15,Group 3,Lakes,2,1192
2021-08-15,Group 3,MidCentral,1,1953
2021-08-15,Group 3,MidCentral,2,2730
2021-08-15,Group 3,Nelson Marlborough,1,1007
2021-08-15,Group 3,Nelson Marlborough,2,3198
2021-08-15,Group 3,Northland,1,2005
2021-08-15,Group 3,Northland,2,1898
2021-08-15,Group 3,Overseas / Unknown,1,20
2021-08-15,Group 3,Overseas / Unknown,2,21
2021-08-15,Group 3,South Canterbury,1,415
2021-08-15,Group 3,South Canterbury,2,936
2021-08-15,Group 3,Southern,1,5575
2021-08-15,Group 3,Southern,2,3993
2021-08-15,Group 3,Tairawhiti,1,391
2021-08-15,Group 3,Tairawhiti,2,506
2021-08-15,Group 3,Taranaki,1,967
2021-08-15,Group 3,Taranaki,2,2372
2021-08-15,Group 3,Waikato,1,6173
2021-08-15,Group 3,Waikato,2,5019
2021-08-15,Group 3,Wairarapa,1,602
2021-08-15,Group 3,Wairarapa,2,741
2021-08-15,Group 3,West Coast,1,531
2021-08-15,Group 3,West Coast,2,377
2021-08-15,Group 3,Whanganui,1,1001
2021-08-15,Group 3,Whanganui,2,1376
2021-08-15,Group 4,Auckland Metro,1,42846
2021-08-15,Group 4,Auckland Metro,2,13812
